latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
30.63455,75.41638,2025-11-02,70,8.34,N,VIIRS,D,0.3033783309441113,Moderate
30.63581,73.76991,2025-11-02,70,3.58,N,VIIRS,D,0.06609953908769789,Unburned / Recovered
30.63656,75.82984,2025-11-02,70,4.57,N,VIIRS,D,0.25080200139539033,Low
30.63679,74.71003,2025-11-02,70,1.76,N,VIIRS,D,0.3169189750670674,Moderate
30.63942,75.41488,2025-11-02,70,5.19,N,VIIRS,D,0.23144573930549273,Low
30.66456,75.43288,2025-11-02,70,6.71,N,VIIRS,D,0.35300005225253267,Moderate
30.66474,74.09666,2025-11-02,70,2.08,N,VIIRS,D,0.04188883195846322,Unburned / Recovered
30.66942,75.43138,2025-11-02,70,6.67,N,VIIRS,D,0.4152200141421498,Moderate
30.70097,73.75248,2025-11-02,70,2.61,N,VIIRS,D,-0.11468280234670139,Unburned / Recovered
30.72166,74.49043,2025-11-02,100,9.76,N,VIIRS,D,0.26629645341370733,Low
30.7316,74.30164,2025-11-02,70,5.89,N,VIIRS,D,0.18045163248862497,Low
30.74267,74.39305,2025-11-02,70,3.96,N,VIIRS,D,0.31888734800430096,Moderate
30.77396,74.47679,2025-11-02,70,3.58,N,VIIRS,D,0.28700479198499884,Moderate
30.86535,74.88118,2025-11-02,70,3.03,N,VIIRS,D,0.47945840031498316,High
30.88824,75.02251,2025-11-02,70,4.81,N,VIIRS,D,0.35598897928568213,Moderate
30.88928,74.45437,2025-11-02,70,1.44,N,VIIRS,D,0.31359033981201334,Moderate
30.89551,74.54859,2025-11-02,70,3.41,N,VIIRS,D,0.3319567738358385,Moderate
30.93179,74.42527,2025-11-02,100,27.64,N,VIIRS,D,0.12069692082621887,Low
30.9351,75.08634,2025-11-02,70,2.39,N,VIIRS,D,0.5233414486787931,High
30.94515,74.71039,2025-11-02,70,2.43,N,VIIRS,D,0.3844832246273582,Moderate
30.94988,73.63435,2025-11-02,70,2.08,N,VIIRS,D,0.1707657531263554,Low
30.9575,75.00082,2025-11-02,70,13.01,N,VIIRS,D,0.33617801672783476,Moderate
30.95828,75.00417,2025-11-02,100,13.01,N,VIIRS,D,0.2758070673213397,Moderate
30.97019,75.03264,2025-11-02,100,6.18,N,VIIRS,D,0.2609660989731645,Low
31.02035,76.2013,2025-11-02,70,3.21,N,VIIRS,D,0.14667158713499584,Low
31.02498,75.26999,2025-11-02,70,4.54,N,VIIRS,D,0.19936491657149558,Low
31.02764,75.37195,2025-11-02,70,4.44,N,VIIRS,D,0.11956791158841519,Low
31.03262,74.92152,2025-11-02,70,1.7,N,VIIRS,D,0.30237874885613786,Moderate
31.03305,74.68341,2025-11-02,70,7.51,N,VIIRS,D,0.3277639701896634,Moderate
31.03388,74.68687,2025-11-02,100,7.51,N,VIIRS,D,0.3040116136053192,Moderate
31.05385,74.90456,2025-11-02,70,2.0,N,VIIRS,D,0.3396846254268494,Moderate
31.05506,74.9036,2025-11-02,70,1.71,N,VIIRS,D,0.31432445797937736,Moderate
31.07551,74.28963,2025-11-02,100,6.54,N,VIIRS,D,0.06496349630077239,Unburned / Recovered
31.08536,73.13049,2025-11-02,70,2.6,N,VIIRS,D,0.022593722912505505,Unburned / Recovered
31.08537,74.56152,2025-11-02,70,2.36,N,VIIRS,D,0.16148320422347012,Low
31.08611,74.56004,2025-11-02,70,3.47,N,VIIRS,D,0.20579191193216964,Low
31.0948,76.17664,2025-11-02,70,4.99,N,VIIRS,D,0.10692981614845962,Low
31.10266,74.8856,2025-11-02,70,3.18,N,VIIRS,D,0.2767489945042682,Moderate
31.10732,74.70081,2025-11-02,70,5.92,N,VIIRS,D,0.16001099300191093,Low
31.13665,74.52131,2025-11-02,70,2.68,N,VIIRS,D,0.2003051550690421,Low
31.13818,75.57668,2025-11-02,70,7.78,N,VIIRS,D,0.3825276435684248,Moderate
31.16232,73.38886,2025-11-02,70,1.86,N,VIIRS,D,0.48824992364294195,High
31.16324,74.91702,2025-11-02,70,2.16,N,VIIRS,D,0.254156016024338,Low
31.17732,73.59329,2025-11-02,70,3.77,N,VIIRS,D,0.3387515642508696,Moderate
31.17798,74.87479,2025-11-02,70,1.47,N,VIIRS,D,0.22198078204552396,Low
31.18076,73.53167,2025-11-02,70,3.16,N,VIIRS,D,0.27648669560110845,Moderate
31.18338,74.80782,2025-11-02,70,1.63,N,VIIRS,D,0.2605359730365783,Low
31.18544,73.57333,2025-11-02,70,3.04,N,VIIRS,D,0.2948486345157611,Moderate
31.23046,75.14003,2025-11-02,70,7.14,N,VIIRS,D,0.11525453884476197,Low
31.23099,75.14164,2025-11-02,70,8.27,N,VIIRS,D,0.07610540079371046,Unburned / Recovered
