latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
31.31846,74.87875,2025-11-03,70,1.76,N,VIIRS,D,0.32384010275237074,Moderate
31.35301,73.78473,2025-11-03,70,3.34,N,VIIRS,D,0.47864969423137155,High
31.36481,74.98942,2025-11-03,70,0.79,N,VIIRS,D,0.178044398203481,Low
31.3765,73.82094,2025-11-03,70,2.72,N,VIIRS,D,0.442074290044273,High
31.41143,74.86574,2025-11-03,70,2.3,N,VIIRS,D,0.36550360874173393,Moderate
31.41214,75.03883,2025-11-03,100,8.15,N,VIIRS,D,0.05319412677043198,Unburned / Recovered
31.41269,75.0392,2025-11-03,100,11.69,N,VIIRS,D,0.0702924984769968,Unburned / Recovered
31.41793,75.04249,2025-11-03,70,8.15,N,VIIRS,D,0.06582405581742329,Unburned / Recovered
31.44654,73.82693,2025-11-03,70,1.93,N,VIIRS,D,0.3969948875125977,Moderate
31.45653,73.82239,2025-11-03,70,1.9,N,VIIRS,D,0.46921971601206186,High
31.47335,75.04175,2025-11-03,70,3.81,N,VIIRS,D,0.09318129479094617,Unburned / Recovered
31.50932,75.39907,2025-11-03,70,5.7,N,VIIRS,D,0.14855296964989367,Low
31.51009,75.18257,2025-11-03,70,5.23,N,VIIRS,D,0.04120000627907133,Unburned / Recovered
31.51142,75.18631,2025-11-03,70,4.88,N,VIIRS,D,0.06127362327026995,Unburned / Recovered
31.51903,74.58749,2025-11-03,70,1.56,N,VIIRS,D,0.37563796688753376,Moderate
31.52193,73.91228,2025-11-03,70,2.73,N,VIIRS,D,0.4283887006501167,Moderate
31.52579,73.91142,2025-11-03,70,2.44,N,VIIRS,D,0.5270286480053316,High
31.52881,73.8651,2025-11-03,70,2.3,N,VIIRS,D,0.5012658583383793,High
31.53165,73.76571,2025-11-03,70,4.79,N,VIIRS,D,0.3650023764571524,Moderate
31.53172,73.90411,2025-11-03,70,2.29,N,VIIRS,D,0.3697316776003212,Moderate
31.53264,73.86786,2025-11-03,70,4.31,N,VIIRS,D,0.43588564594229,Moderate
31.53422,73.86811,2025-11-03,70,2.3,N,VIIRS,D,0.4157969680126457,Moderate
31.54043,73.88176,2025-11-03,100,4.07,N,VIIRS,D,0.42066399644547536,Moderate
31.54364,73.92444,2025-11-03,70,1.48,N,VIIRS,D,0.4012421246480259,Moderate
31.55373,73.78454,2025-11-03,100,9.36,N,VIIRS,D,0.4064701793456423,Moderate
31.55762,75.48431,2025-11-03,70,3.43,N,VIIRS,D,0.14776179934737343,Low
31.56916,75.39904,2025-11-03,70,6.65,N,VIIRS,D,0.09404809767133278,Unburned / Recovered
31.57712,74.02245,2025-11-03,70,1.72,N,VIIRS,D,0.022105169771546643,Unburned / Recovered
31.59931,74.71919,2025-11-03,70,4.83,N,VIIRS,D,0.19385077124900743,Low
31.60048,74.71651,2025-11-03,70,3.77,N,VIIRS,D,0.21163923015315955,Low
31.61812,75.53751,2025-11-03,70,1.76,N,VIIRS,D,0.04913879861094345,Unburned / Recovered
31.65724,73.55904,2025-11-03,70,5.59,N,VIIRS,D,0.3463008436204815,Moderate
31.65823,73.38275,2025-11-03,70,2.87,N,VIIRS,D,0.26423522731439214,Low
31.66515,73.59434,2025-11-03,70,1.33,N,VIIRS,D,0.2728717555043845,Moderate
31.69216,73.43783,2025-11-03,70,6.27,N,VIIRS,D,0.3427616601037428,Moderate
31.69327,73.43958,2025-11-03,70,8.31,N,VIIRS,D,0.36529970199668205,Moderate
31.72637,73.82496,2025-11-03,70,1.15,N,VIIRS,D,0.2281852979174233,Low
31.74008,74.58408,2025-11-03,70,3.21,N,VIIRS,D,0.30155537598979243,Moderate
31.76264,73.36973,2025-11-03,70,3.75,N,VIIRS,D,0.1684884723176156,Low
31.76528,73.92891,2025-11-03,70,1.88,N,VIIRS,D,0.28471114598541486,Moderate
31.76915,74.91793,2025-11-03,70,4.57,N,VIIRS,D,0.1436707054908361,Low
31.78075,74.06645,2025-11-03,70,4.16,N,VIIRS,D,0.23880037258838754,Low
31.80868,73.5131,2025-11-03,70,5.94,N,VIIRS,D,0.45265212665088006,High
31.81075,73.77721,2025-11-03,70,3.32,N,VIIRS,D,0.4008959622761241,Moderate
31.82647,73.61311,2025-11-03,70,1.48,N,VIIRS,D,0.2264216382961352,Low
31.82866,73.18906,2025-11-03,70,6.07,N,VIIRS,D,0.2964890768226351,Moderate
31.82919,73.19555,2025-11-03,70,16.73,N,VIIRS,D,0.44434462364350963,High
31.82958,74.01743,2025-11-03,70,3.31,N,VIIRS,D,0.0947168539234812,Unburned / Recovered
31.83636,74.61414,2025-11-03,70,3.59,N,VIIRS,D,0.1420012205062944,Low
31.84193,73.48219,2025-11-03,70,5.35,N,VIIRS,D,0.4813304194416239,High
