latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
30.87202,74.45456,2025-11-03,100,5.94,N,VIIRS,D,0.2589531744452323,Low
30.88696,74.80549,2025-11-03,70,3.01,N,VIIRS,D,0.36500562282240956,Moderate
30.91138,73.07832,2025-11-03,70,4.43,N,VIIRS,D,0.3026565227476986,Moderate
30.91347,74.87079,2025-11-03,100,6.25,N,VIIRS,D,0.5797016156778577,High
30.95743,74.94739,2025-11-03,70,6.36,N,VIIRS,D,0.4507024810542893,High
30.95772,74.95141,2025-11-03,100,6.36,N,VIIRS,D,0.3988214221021028,Moderate
30.96049,74.91476,2025-11-03,70,3.08,N,VIIRS,D,0.4552055622201619,High
30.96119,74.9142,2025-11-03,70,3.06,N,VIIRS,D,0.4484089788893369,High
30.96481,74.50547,2025-11-03,70,3.27,N,VIIRS,D,-0.011739218995006673,Unburned / Recovered
30.97436,76.28748,2025-11-03,70,6.16,N,VIIRS,D,0.0025630590008339357,Unburned / Recovered
30.97667,75.44968,2025-11-03,70,2.27,N,VIIRS,D,0.19933987335962372,Low
30.97864,76.28872,2025-11-03,70,5.46,N,VIIRS,D,0.06984480121861646,Unburned / Recovered
30.98013,75.11328,2025-11-03,70,3.11,N,VIIRS,D,0.34378251611132793,Moderate
30.98071,75.11356,2025-11-03,70,3.84,N,VIIRS,D,0.3541106840923016,Moderate
30.99413,74.12694,2025-11-03,70,2.99,N,VIIRS,D,0.17482830875613056,Low
31.02773,75.07996,2025-11-03,70,3.07,N,VIIRS,D,0.30611819006110413,Moderate
31.0367,75.12906,2025-11-03,70,7.47,N,VIIRS,D,0.25007743057560394,Low
31.03699,75.13322,2025-11-03,100,7.47,N,VIIRS,D,0.26091308429319865,Low
31.04729,74.96725,2025-11-03,70,2.17,N,VIIRS,D,0.35067203445965256,Moderate
31.05276,74.96676,2025-11-03,70,4.37,N,VIIRS,D,0.30908781108724365,Moderate
31.06946,74.96934,2025-11-03,70,3.63,N,VIIRS,D,0.1955392440145621,Low
31.0702,74.96729,2025-11-03,70,2.39,N,VIIRS,D,0.24888695067151734,Low
31.10518,74.83852,2025-11-03,70,3.8,N,VIIRS,D,0.1654870055473223,Low
31.10546,74.84251,2025-11-03,70,3.8,N,VIIRS,D,0.2311267433523696,Low
31.11145,74.69872,2025-11-03,70,2.55,N,VIIRS,D,0.10020185821432248,Low
31.1184,75.10744,2025-11-03,70,5.21,N,VIIRS,D,0.29115213025753434,Moderate
31.13623,74.52492,2025-11-03,70,3.45,N,VIIRS,D,0.2361403413928652,Low
31.14231,74.82307,2025-11-03,70,1.52,N,VIIRS,D,0.1486345158034904,Low
31.15014,74.56605,2025-11-03,70,2.07,N,VIIRS,D,0.07085537254578313,Unburned / Recovered
31.15067,73.39634,2025-11-03,70,5.07,N,VIIRS,D,0.4429487330845346,High
31.15293,74.56456,2025-11-03,70,2.22,N,VIIRS,D,0.14220930020942507,Low
31.1654,74.5132,2025-11-03,70,3.39,N,VIIRS,D,0.2529501237513121,Low
31.18649,74.97219,2025-11-03,70,2.1,N,VIIRS,D,0.2462489144627528,Low
31.19236,74.23122,2025-11-03,70,1.45,N,VIIRS,D,0.11348225628255117,Low
31.23311,75.08821,2025-11-03,70,2.32,N,VIIRS,D,0.1785562490639414,Low
31.23613,74.52571,2025-11-03,70,5.69,N,VIIRS,D,0.36052789409719466,Moderate
31.24376,73.73484,2025-11-03,70,4.57,N,VIIRS,D,0.18801239212801268,Low
31.2453,73.68982,2025-11-03,70,2.37,N,VIIRS,D,0.49518195059531994,High
31.2453,75.02457,2025-11-03,70,2.14,N,VIIRS,D,0.17745007758486944,Low
31.24726,74.89718,2025-11-03,70,1.52,N,VIIRS,D,0.14001767125440456,Low
31.25038,73.68929,2025-11-03,100,9.36,N,VIIRS,D,0.5759634798045667,High
31.25065,73.69271,2025-11-03,100,7.72,N,VIIRS,D,0.5515375413753422,High
31.25093,73.69612,2025-11-03,70,7.72,N,VIIRS,D,0.4476817216796862,High
31.25828,74.97386,2025-11-03,70,1.83,N,VIIRS,D,0.3550858531440211,Moderate
31.29048,75.03712,2025-11-03,100,5.06,N,VIIRS,D,0.20159347257937985,Low
31.29067,75.03757,2025-11-03,100,7.23,N,VIIRS,D,0.19288311559418586,Low
31.30154,74.87219,2025-11-03,100,5.84,N,VIIRS,D,0.25340168122729306,Low
31.3092,75.29792,2025-11-03,70,4.02,N,VIIRS,D,0.1879864510734538,Low
31.31289,73.88898,2025-11-03,100,6.05,N,VIIRS,D,0.3277113157361414,Moderate
31.31439,73.88737,2025-11-03,70,6.43,N,VIIRS,D,0.27928367118344744,Moderate
