latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
30.77702,74.45264,2025-11-08,70,5.02,N,VIIRS,D,0.07865394648930023,Unburned / Recovered
30.78271,74.45077,2025-11-08,70,4.18,N,VIIRS,D,0.09127588612189302,Unburned / Recovered
30.78283,74.45217,2025-11-08,70,5.02,N,VIIRS,D,0.10874086908784691,Low
30.78407,74.91985,2025-11-08,70,3.72,N,VIIRS,D,0.06348711753120337,Unburned / Recovered
30.91187,74.99819,2025-11-08,70,4.92,N,VIIRS,D,0.5217529775884013,High
30.91373,74.99654,2025-11-08,70,5.15,N,VIIRS,D,0.5665701295354905,High
30.91467,74.70786,2025-11-08,70,3.41,N,VIIRS,D,0.05373079085366041,Unburned / Recovered
30.92057,74.70739,2025-11-08,70,4.26,N,VIIRS,D,0.12049139060330603,Low
30.93452,74.55184,2025-11-08,70,4.71,N,VIIRS,D,0.00831889378706144,Unburned / Recovered
30.97483,74.81641,2025-11-08,70,3.04,N,VIIRS,D,0.14047054886537821,Low
30.99906,74.56266,2025-11-08,100,12.66,N,VIIRS,D,0.06795082792838134,Unburned / Recovered
30.99967,74.11189,2025-11-08,100,6.78,N,VIIRS,D,0.07005903997319156,Unburned / Recovered
30.99976,74.56113,2025-11-08,100,8.99,N,VIIRS,D,0.06499446271070694,Unburned / Recovered
31.00631,75.21421,2025-11-08,100,13.17,N,VIIRS,D,0.4719810504094865,High
31.01114,75.21144,2025-11-08,70,6.32,N,VIIRS,D,0.42164577351996724,Moderate
31.02596,75.2391,2025-11-08,70,4.13,N,VIIRS,D,0.24246865950804725,Low
31.03582,76.22157,2025-11-08,100,8.26,N,VIIRS,D,0.18661839936353947,Low
31.05711,75.1426,2025-11-08,70,4.76,N,VIIRS,D,0.3213588279804021,Moderate
31.05741,75.14778,2025-11-08,70,4.76,N,VIIRS,D,0.3065555809831996,Moderate
31.0727,74.89586,2025-11-08,70,4.1,N,VIIRS,D,0.08215162316885986,Unburned / Recovered
31.07911,75.00183,2025-11-08,70,11.84,N,VIIRS,D,0.3099420188322288,Moderate
31.07942,75.00691,2025-11-08,100,26.14,N,VIIRS,D,0.34832435494878866,Moderate
31.08235,74.95578,2025-11-08,70,2.45,N,VIIRS,D,0.06590309822559597,Unburned / Recovered
31.11889,73.90638,2025-11-08,100,5.99,N,VIIRS,D,0.17765772097040175,Low
31.12204,74.91747,2025-11-08,70,4.11,N,VIIRS,D,0.14243229244164157,Low
31.12316,73.34457,2025-11-08,70,2.17,N,VIIRS,D,0.42746655785543475,Moderate
31.12416,73.34473,2025-11-08,70,3.51,N,VIIRS,D,0.43711667171427826,Moderate
31.13319,74.86765,2025-11-08,100,15.05,N,VIIRS,D,0.053781416712424805,Unburned / Recovered
31.14195,75.01931,2025-11-08,70,6.48,N,VIIRS,D,0.05103399228188906,Unburned / Recovered
31.1834,73.40471,2025-11-08,100,5.12,N,VIIRS,D,0.3842123842476084,Moderate
31.189,73.56191,2025-11-08,70,4.12,N,VIIRS,D,0.38350433997365024,Moderate
31.19105,73.59117,2025-11-08,70,2.42,N,VIIRS,D,0.25800981135459694,Low
31.19584,74.5547,2025-11-08,70,5.26,N,VIIRS,D,0.11402676418262037,Low
31.19683,74.55286,2025-11-08,70,6.83,N,VIIRS,D,0.11819581244609845,Low
31.20041,73.64533,2025-11-08,100,11.2,N,VIIRS,D,0.4519489590317479,High
31.20142,74.54945,2025-11-08,70,5.78,N,VIIRS,D,0.11671952866837909,Low
31.20268,74.55241,2025-11-08,70,7.16,N,VIIRS,D,0.06800255139498071,Unburned / Recovered
31.20656,74.70295,2025-11-08,70,1.59,N,VIIRS,D,0.09903622373797856,Unburned / Recovered
31.21054,74.70461,2025-11-08,70,3.67,N,VIIRS,D,0.09209667555619268,Unburned / Recovered
31.21408,74.37231,2025-11-08,70,6.18,N,VIIRS,D,0.13541023013178946,Low
31.21959,74.36716,2025-11-08,70,4.72,N,VIIRS,D,0.11721685409534148,Low
31.22983,74.53281,2025-11-08,70,3.29,N,VIIRS,D,0.06830571923392303,Unburned / Recovered
31.23025,75.08004,2025-11-08,70,3.77,N,VIIRS,D,0.13854752653664054,Low
31.23161,73.54722,2025-11-08,100,6.31,N,VIIRS,D,0.5310740914427771,High
31.23264,73.54969,2025-11-08,70,7.93,N,VIIRS,D,0.5581277099772811,High
31.24604,73.68155,2025-11-08,70,2.87,N,VIIRS,D,0.5095917925576039,High
31.24793,73.68385,2025-11-08,70,7.84,N,VIIRS,D,0.5441893243790784,High
31.25162,73.68104,2025-11-08,100,22.0,N,VIIRS,D,0.4996530402260205,High
31.2532,73.67913,2025-11-08,70,7.84,N,VIIRS,D,0.5007360319773003,High
31.25351,73.68337,2025-11-08,100,7.84,N,VIIRS,D,0.4925073336622289,High
