latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
31.74399,73.44737,2025-11-05,70,5.53,N,VIIRS,D,0.37147307527631823,Moderate
31.74775,73.65077,2025-11-05,70,2.3,N,VIIRS,D,0.24227854252738018,Low
31.75203,73.1244,2025-11-05,70,3.73,N,VIIRS,D,0.1446593115870685,Low
31.75581,73.74913,2025-11-05,70,4.62,N,VIIRS,D,0.39709151000705334,Moderate
31.75941,73.19383,2025-11-05,70,4.03,N,VIIRS,D,0.2945828254167257,Moderate
31.76095,73.24778,2025-11-05,70,6.72,N,VIIRS,D,0.37466299323702124,Moderate
31.76175,74.55952,2025-11-05,70,3.55,N,VIIRS,D,0.1521804303548163,Low
31.76334,73.19717,2025-11-05,70,3.81,N,VIIRS,D,0.2981223028564421,Moderate
31.76426,73.24708,2025-11-05,70,4.75,N,VIIRS,D,0.38488666689413564,Moderate
31.76613,73.25919,2025-11-05,70,2.34,N,VIIRS,D,0.40250978314029423,Moderate
31.76819,73.25042,2025-11-05,70,4.75,N,VIIRS,D,0.40464084096922437,Moderate
31.77577,73.49905,2025-11-05,70,2.73,N,VIIRS,D,0.47427737465910297,High
31.77764,73.22337,2025-11-05,70,5.02,N,VIIRS,D,0.384415752656937,Moderate
31.77792,73.26922,2025-11-05,70,5.07,N,VIIRS,D,0.30758462438762907,Moderate
31.7789,73.23145,2025-11-05,70,1.79,N,VIIRS,D,0.37658125644870355,Moderate
31.77952,73.23549,2025-11-05,70,1.87,N,VIIRS,D,0.28043510597711346,Moderate
31.7799,73.48152,2025-11-05,70,2.55,N,VIIRS,D,0.42093761546442243,Moderate
31.7817,74.4464,2025-11-05,70,1.28,N,VIIRS,D,0.16384232134839954,Low
31.78177,73.23141,2025-11-05,70,4.53,N,VIIRS,D,0.3040671133432075,Moderate
31.78643,73.72611,2025-11-05,70,3.43,N,VIIRS,D,0.1634937912005065,Low
31.78978,73.54614,2025-11-05,70,2.92,N,VIIRS,D,0.458845983286998,High
31.79801,73.57777,2025-11-05,70,3.54,N,VIIRS,D,0.47970098254196447,High
31.80667,74.69122,2025-11-05,70,2.96,N,VIIRS,D,0.07256165889286721,Unburned / Recovered
31.80756,73.48405,2025-11-05,70,2.62,N,VIIRS,D,0.42175417514546293,Moderate
31.81359,73.77057,2025-11-05,70,3.99,N,VIIRS,D,0.4001214702137939,Moderate
31.81593,73.74088,2025-11-05,70,1.35,N,VIIRS,D,0.3707007412483702,Moderate
31.81932,73.49409,2025-11-05,70,4.74,N,VIIRS,D,0.5239058595753828,High
31.81988,74.08681,2025-11-05,70,4.6,N,VIIRS,D,0.1474081900202093,Low
31.82049,74.09088,2025-11-05,70,4.6,N,VIIRS,D,0.14156631376358686,Low
31.82223,73.49403,2025-11-05,70,9.62,N,VIIRS,D,0.5190732133998909,High
31.8255,73.87248,2025-11-05,70,2.76,N,VIIRS,D,0.33281651606989676,Moderate
31.83833,73.68616,2025-11-05,70,0.76,N,VIIRS,D,0.3548757379120299,Moderate
31.83848,73.57822,2025-11-05,70,2.27,N,VIIRS,D,0.3686933330020899,Moderate
31.83919,73.6693,2025-11-05,70,5.54,N,VIIRS,D,0.43792886904762135,Moderate
31.84007,74.06176,2025-11-05,70,1.77,N,VIIRS,D,0.09525887927126787,Unburned / Recovered
31.8431,73.67265,2025-11-05,70,3.51,N,VIIRS,D,0.40868140955159327,Moderate
31.85001,75.14616,2025-11-05,70,2.07,N,VIIRS,D,0.1226405168725717,Low
31.86354,73.7853,2025-11-05,70,5.28,N,VIIRS,D,0.5234732047594115,High
31.86946,73.89272,2025-11-05,70,23.22,N,VIIRS,D,0.5374454871256303,High
31.87459,73.90421,2025-11-05,70,1.89,N,VIIRS,D,0.44211955150594257,High
31.89551,74.15954,2025-11-05,70,3.11,N,VIIRS,D,0.0315318456092906,Unburned / Recovered
31.89791,74.08352,2025-11-05,70,2.58,N,VIIRS,D,0.17698420421504168,Low
31.89851,74.08759,2025-11-05,70,4.12,N,VIIRS,D,0.2430976987522603,Low
31.90336,74.4232,2025-11-05,70,2.69,N,VIIRS,D,0.3530514498577348,Moderate
31.91062,74.42598,2025-11-05,70,4.52,N,VIIRS,D,0.27598360254073423,Moderate
31.92587,75.04505,2025-11-05,70,2.86,N,VIIRS,D,0.03784881932943012,Unburned / Recovered
31.95121,74.31302,2025-11-05,70,1.81,N,VIIRS,D,0.052922531690650976,Unburned / Recovered
31.96021,74.43722,2025-11-05,70,1.54,N,VIIRS,D,0.3312792223511133,Moderate
31.78901,73.14632,2025-11-05,70,3.17,N,VIIRS,D,0.4229154861599202,Moderate
31.80915,73.18799,2025-11-05,70,3.48,N,VIIRS,D,0.23883262644537576,Low
