latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
30.4288,75.67162,2025-11-04,70,2.32,N,VIIRS,D,0.48619657828836826,High
30.42929,74.96615,2025-11-04,70,4.46,N,VIIRS,D,0.47647938274550705,High
30.45144,74.6402,2025-11-04,70,6.18,N,VIIRS,D,0.36762051005689006,Moderate
30.45201,74.68261,2025-11-04,70,10.65,N,VIIRS,D,0.26795918432560273,Low
30.45655,75.9639,2025-11-04,70,5.12,N,VIIRS,D,0.37129390046836463,Moderate
30.47898,75.79551,2025-11-04,70,2.77,N,VIIRS,D,0.4069836062262243,Moderate
30.48902,75.24404,2025-11-04,70,3.61,N,VIIRS,D,0.23036657416993173,Low
30.49315,75.47766,2025-11-04,70,6.07,N,VIIRS,D,0.3932959536077999,Moderate
30.50106,74.86964,2025-11-04,70,3.37,N,VIIRS,D,0.3727649641563978,Moderate
30.51273,75.78635,2025-11-04,70,2.93,N,VIIRS,D,0.388759822462873,Moderate
30.52703,76.46371,2025-11-04,70,3.22,N,VIIRS,D,0.22159194723813724,Low
30.5383,74.24594,2025-11-04,70,30.66,N,VIIRS,D,0.3773149414083003,Moderate
30.53901,74.57681,2025-11-04,70,10.49,N,VIIRS,D,0.23414886531542747,Low
30.54263,73.87662,2025-11-04,70,6.88,N,VIIRS,D,0.06611573512927539,Unburned / Recovered
30.54429,73.87408,2025-11-04,70,8.32,N,VIIRS,D,0.09113696260384525,Unburned / Recovered
30.55725,76.44963,2025-11-04,70,11.92,N,VIIRS,D,0.37370909565694616,Moderate
30.56122,75.81056,2025-11-04,70,4.51,N,VIIRS,D,0.38303561519161244,Moderate
30.56219,74.90678,2025-11-04,70,18.72,N,VIIRS,D,0.3509799720798165,Moderate
30.56286,74.90666,2025-11-04,70,21.21,N,VIIRS,D,0.33761372249954663,Moderate
30.56625,74.9062,2025-11-04,70,5.25,N,VIIRS,D,0.31096545378009194,Moderate
30.56842,75.94435,2025-11-04,70,3.84,N,VIIRS,D,0.41702391532228633,Moderate
30.56987,75.94213,2025-11-04,70,5.51,N,VIIRS,D,0.3937681245097047,Moderate
30.57531,73.47771,2025-11-04,70,2.92,N,VIIRS,D,0.19040653836106122,Low
30.57878,74.94642,2025-11-04,70,6.76,N,VIIRS,D,0.4177203890429133,Moderate
30.58295,74.90799,2025-11-04,70,4.16,N,VIIRS,D,0.41118773415950877,Moderate
30.58872,75.25388,2025-11-04,70,2.91,N,VIIRS,D,0.3687197247831483,Moderate
30.58919,75.25819,2025-11-04,70,2.91,N,VIIRS,D,0.4014857647054378,Moderate
30.61429,74.18042,2025-11-04,70,14.3,N,VIIRS,D,0.3208397252886876,Moderate
30.61854,75.5304,2025-11-04,70,6.11,N,VIIRS,D,0.47743662505509754,High
30.62027,75.96419,2025-11-04,70,2.87,N,VIIRS,D,0.34800053759285726,Moderate
30.62209,75.68577,2025-11-04,70,1.59,N,VIIRS,D,0.30987773511664546,Moderate
30.6235,75.45804,2025-11-04,70,3.24,N,VIIRS,D,0.3488603049388592,Moderate
30.62351,75.45748,2025-11-04,70,3.44,N,VIIRS,D,0.33628006403605637,Moderate
30.62793,75.8252,2025-11-04,70,7.05,N,VIIRS,D,0.3664668153733522,Moderate
30.62841,75.82985,2025-11-04,70,12.92,N,VIIRS,D,0.4395482300542199,Moderate
30.63119,75.52869,2025-11-04,70,3.77,N,VIIRS,D,0.4274701619709362,Moderate
30.63712,75.42473,2025-11-04,70,4.72,N,VIIRS,D,0.2636341751184444,Low
30.63825,75.51929,2025-11-04,70,5.89,N,VIIRS,D,0.40022156961738514,Moderate
30.64226,75.83745,2025-11-04,70,4.67,N,VIIRS,D,0.21755299108501336,Low
30.64423,75.65045,2025-11-04,70,3.72,N,VIIRS,D,0.2810373798323786,Moderate
30.64493,75.06013,2025-11-04,70,1.89,N,VIIRS,D,0.48824826312297365,High
30.65554,75.79797,2025-11-04,70,6.27,N,VIIRS,D,0.20704620305264945,Low
30.65761,75.79867,2025-11-04,70,10.31,N,VIIRS,D,0.2629120066470374,Low
30.65983,75.79741,2025-11-04,70,6.27,N,VIIRS,D,0.32885206260270894,Moderate
30.66135,75.41242,2025-11-04,70,2.92,N,VIIRS,D,0.2533179809434045,Low
30.67245,75.51917,2025-11-04,70,3.03,N,VIIRS,D,0.4031955233084893,Moderate
30.68045,75.80974,2025-11-04,70,6.34,N,VIIRS,D,0.20887249235381092,Low
30.68122,76.48883,2025-11-04,70,4.02,N,VIIRS,D,0.18540922793265938,Low
30.68661,76.09614,2025-11-04,70,3.28,N,VIIRS,D,0.3587266802876293,Moderate
30.68677,76.09749,2025-11-04,70,4.3,N,VIIRS,D,0.3756488738340922,Moderate
