latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
31.60765,73.54982,2025-11-02,70,4.14,N,VIIRS,D,0.2615599172014565,Low
31.60974,73.54889,2025-11-02,70,4.62,N,VIIRS,D,0.2964163709360282,Moderate
31.65513,74.6525,2025-11-02,70,4.57,N,VIIRS,D,0.26834134179598046,Low
31.65577,73.74741,2025-11-02,70,2.51,N,VIIRS,D,0.28183773954738756,Moderate
31.65704,73.7758,2025-11-02,70,4.95,N,VIIRS,D,0.3908275294955443,Moderate
31.65905,73.7459,2025-11-02,70,2.96,N,VIIRS,D,0.4157599120208287,Moderate
31.6619,73.7495,2025-11-02,70,2.51,N,VIIRS,D,0.2608068217527025,Low
31.66521,73.74799,2025-11-02,70,3.45,N,VIIRS,D,0.3926311260815659,Moderate
31.6653,74.53891,2025-11-02,70,1.61,N,VIIRS,D,0.21321052120250933,Low
31.67611,74.53915,2025-11-02,70,1.72,N,VIIRS,D,0.3223751880668031,Moderate
31.67947,73.46166,2025-11-02,70,2.16,N,VIIRS,D,0.3205268687530588,Moderate
31.70436,74.70217,2025-11-02,70,1.63,N,VIIRS,D,0.4426280318450818,High
31.71509,73.56033,2025-11-02,70,2.13,N,VIIRS,D,0.14895651943783278,Low
31.71635,73.55757,2025-11-02,70,2.73,N,VIIRS,D,0.21688348247296305,Low
31.74253,73.43404,2025-11-02,70,4.17,N,VIIRS,D,0.30158955196456605,Moderate
31.74369,74.3624,2025-11-02,70,3.89,N,VIIRS,D,0.22982506607394723,Low
31.75222,73.28786,2025-11-02,70,2.12,N,VIIRS,D,0.12211323300835364,Low
31.76459,73.54571,2025-11-02,70,2.3,N,VIIRS,D,0.33771254096391035,Moderate
31.77499,73.38007,2025-11-02,70,1.86,N,VIIRS,D,0.3353909853624013,Moderate
31.7784,73.53264,2025-11-02,70,2.04,N,VIIRS,D,0.41955538975313117,Moderate
31.7802,74.05644,2025-11-02,70,16.71,N,VIIRS,D,0.23218557552252783,Low
31.78029,73.37827,2025-11-02,70,1.86,N,VIIRS,D,0.3857505843308114,Moderate
31.78145,73.68211,2025-11-02,70,3.77,N,VIIRS,D,0.48099380245554174,High
31.7824,73.68594,2025-11-02,70,3.77,N,VIIRS,D,0.4143784558176147,Moderate
31.78493,73.46678,2025-11-02,70,3.73,N,VIIRS,D,0.33690727608923104,Moderate
31.78519,73.39819,2025-11-02,70,2.63,N,VIIRS,D,0.3852085667270157,Moderate
31.78531,74.05477,2025-11-02,100,9.51,N,VIIRS,D,0.10568201362453773,Low
31.79105,73.41345,2025-11-02,70,3.91,N,VIIRS,D,0.37068436897049944,Moderate
31.81474,74.61425,2025-11-02,70,1.89,N,VIIRS,D,0.3041231688510835,Moderate
31.81511,74.17756,2025-11-02,70,2.01,N,VIIRS,D,0.215748005639555,Low
31.81896,73.48935,2025-11-02,70,5.86,N,VIIRS,D,0.4948354930002007,High
31.81958,73.25227,2025-11-02,70,5.26,N,VIIRS,D,0.2109786590527005,Low
31.81992,73.49327,2025-11-02,70,9.1,N,VIIRS,D,0.5261597223155593,High
31.82141,73.48859,2025-11-02,70,4.51,N,VIIRS,D,0.5179510701930272,High
31.82239,73.49249,2025-11-02,70,5.03,N,VIIRS,D,0.5404378921552914,High
31.82339,73.3596,2025-11-02,70,1.99,N,VIIRS,D,0.4097874196103339,Moderate
31.82461,73.2724,2025-11-02,70,1.6,N,VIIRS,D,0.16713268338483278,Low
31.83301,73.6856,2025-11-02,70,2.76,N,VIIRS,D,0.4175335814270787,Moderate
31.83489,74.67672,2025-11-02,70,4.76,N,VIIRS,D,0.16698650793924533,Low
31.84159,73.34052,2025-11-02,70,3.88,N,VIIRS,D,0.39016475868186634,Moderate
31.85263,73.97059,2025-11-02,70,2.05,N,VIIRS,D,0.05956022212662355,Unburned / Recovered
31.858,73.42952,2025-11-02,70,3.3,N,VIIRS,D,0.20653842176750697,Low
31.86153,73.46668,2025-11-02,70,2.72,N,VIIRS,D,0.3904542099249036,Moderate
31.86363,73.40618,2025-11-02,70,4.27,N,VIIRS,D,0.529325643111124,High
31.86387,73.45313,2025-11-02,70,3.44,N,VIIRS,D,0.24908112334052954,Low
31.86462,73.41014,2025-11-02,70,5.69,N,VIIRS,D,0.46911671905360297,High
31.86892,73.40441,2025-11-02,70,2.41,N,VIIRS,D,0.3262870287563838,Moderate
31.87284,74.41709,2025-11-02,70,2.63,N,VIIRS,D,0.22897814783066,Low
31.88095,74.54034,2025-11-02,70,3.9,N,VIIRS,D,0.32646687303692856,Moderate
31.88177,74.54374,2025-11-02,70,5.26,N,VIIRS,D,0.36821453088309264,Moderate
