latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
31.77785,74.20004,2025-11-07,70,3.71,N,VIIRS,D,0.17230382229413516,Low
31.78037,74.0351,2025-11-07,70,3.71,N,VIIRS,D,0.13334701398570023,Low
31.78464,75.38516,2025-11-07,70,1.88,N,VIIRS,D,0.06832032578227888,Unburned / Recovered
31.79305,73.13608,2025-11-07,70,1.64,N,VIIRS,D,0.009029493001456817,Unburned / Recovered
31.80111,73.14788,2025-11-07,100,5.85,N,VIIRS,D,-0.05393172273212216,Unburned / Recovered
31.8031,73.35817,2025-11-07,70,5.84,N,VIIRS,D,0.05584071139094762,Unburned / Recovered
31.80445,73.25223,2025-11-07,70,3.7,N,VIIRS,D,0.10617624155163302,Low
31.80935,73.25066,2025-11-07,70,35.44,N,VIIRS,D,0.15816748784260473,Low
31.81066,73.59792,2025-11-07,70,6.19,N,VIIRS,D,0.2561915192775919,Low
31.81234,73.59576,2025-11-07,70,8.94,N,VIIRS,D,0.2442732618519518,Low
31.81373,74.69836,2025-11-07,70,14.67,N,VIIRS,D,0.19341376277057912,Low
31.83848,74.87551,2025-11-07,70,3.31,N,VIIRS,D,0.2907331678128228,Moderate
31.85213,73.32156,2025-11-07,70,5.56,N,VIIRS,D,0.04919371325876727,Unburned / Recovered
31.85549,73.92761,2025-11-07,70,3.4,N,VIIRS,D,0.06930909401813469,Unburned / Recovered
31.8569,73.27608,2025-11-07,70,7.0,N,VIIRS,D,0.1586667273861169,Low
31.89895,74.00835,2025-11-07,70,4.33,N,VIIRS,D,0.08806729296867111,Unburned / Recovered
31.89941,74.01018,2025-11-07,70,3.23,N,VIIRS,D,0.06951758766321896,Unburned / Recovered
31.91826,73.98322,2025-11-07,70,7.67,N,VIIRS,D,0.1446784846282015,Low
31.93147,74.3064,2025-11-07,70,4.08,N,VIIRS,D,0.2582663964779018,Low
31.96792,73.82561,2025-11-07,70,2.38,N,VIIRS,D,0.16661524135348388,Low
31.96899,73.35218,2025-11-07,70,2.24,N,VIIRS,D,0.10724110323495008,Low
31.97896,73.5071,2025-11-07,70,2.99,N,VIIRS,D,0.0847760485295011,Unburned / Recovered
31.99968,75.02127,2025-11-07,70,2.71,N,VIIRS,D,0.1370169275397425,Low
29.22614,73.51423,2025-11-07,70,8.04,N,VIIRS,D,0.2977263186010329,Moderate
29.23452,73.5444,2025-11-07,100,16.77,N,VIIRS,D,0.4610329117974274,High
29.27766,73.63491,2025-11-07,70,3.43,N,VIIRS,D,0.30247883060861525,Moderate
29.28111,73.63491,2025-11-07,70,5.33,N,VIIRS,D,0.2699005840204376,Low
29.29258,74.25957,2025-11-07,70,4.99,N,VIIRS,D,0.12806695926955414,Low
29.2928,74.26019,2025-11-07,70,8.57,N,VIIRS,D,0.12255535569270498,Low
29.32224,73.67979,2025-11-07,70,5.78,N,VIIRS,D,0.3565199068831394,Moderate
29.35143,73.69421,2025-11-07,70,3.52,N,VIIRS,D,0.2557856807529778,Low
29.39384,73.61193,2025-11-07,70,7.44,N,VIIRS,D,0.11491103138134272,Low
29.49574,74.19165,2025-11-07,70,3.54,N,VIIRS,D,0.21304622319881364,Low
30.31908,73.32109,2025-11-07,70,3.4,N,VIIRS,D,0.1752555035465053,Low
30.32147,73.32136,2025-11-07,70,3.48,N,VIIRS,D,0.1655306135769289,Low
31.20659,73.6745,2025-11-07,70,10.7,N,VIIRS,D,0.34460391513804556,Moderate
31.20687,73.68272,2025-11-07,70,10.7,N,VIIRS,D,0.3714225527480427,Moderate
31.21467,73.64818,2025-11-07,70,4.76,N,VIIRS,D,0.2871121111584586,Moderate
31.2389,73.56709,2025-11-07,70,11.89,N,VIIRS,D,0.506071777484168,High
31.24103,73.56541,2025-11-07,70,10.5,N,VIIRS,D,0.4497795930758456,High
31.35438,73.65543,2025-11-07,70,7.76,N,VIIRS,D,0.4921605924301293,High
31.35911,73.65143,2025-11-07,70,5.4,N,VIIRS,D,0.3813921842314409,Moderate
31.35994,73.84756,2025-11-07,70,3.2,N,VIIRS,D,0.3058018297684125,Moderate
31.52271,73.90921,2025-11-07,70,4.53,N,VIIRS,D,0.4784379301509916,High
31.80972,73.66569,2025-11-07,70,10.76,N,VIIRS,D,0.12813975066333394,Low
31.81983,73.3065,2025-11-07,70,6.0,N,VIIRS,D,0.18505377969544562,Low
31.82283,73.30486,2025-11-07,70,9.1,N,VIIRS,D,0.16500068303189278,Low
31.94057,73.3086,2025-11-07,100,16.93,N,VIIRS,D,0.10156881850969957,Low
31.94398,73.3086,2025-11-07,100,17.59,N,VIIRS,D,0.1095470817567752,Low
31.94999,73.27652,2025-11-07,70,2.58,N,VIIRS,D,0.11925894346169875,Low
