latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
30.31928,73.37083,2025-11-05,70,2.28,N,VIIRS,D,0.02443497491211224,Unburned / Recovered
30.32422,75.84726,2025-11-05,70,6.37,N,VIIRS,D,0.2626171310979818,Low
30.32449,75.84661,2025-11-05,70,2.92,N,VIIRS,D,0.2507420054314914,Low
30.32508,75.85084,2025-11-05,70,2.92,N,VIIRS,D,0.2832195273097248,Moderate
30.33192,73.08287,2025-11-05,70,8.33,N,VIIRS,D,0.04415178958896896,Unburned / Recovered
30.34176,73.9979,2025-11-05,70,10.21,N,VIIRS,D,0.25959547499450936,Low
30.35118,74.12735,2025-11-05,70,4.82,N,VIIRS,D,0.39157774902832054,Moderate
30.35176,75.97262,2025-11-05,70,4.12,N,VIIRS,D,0.2399614849451284,Low
30.37567,73.5568,2025-11-05,70,2.75,N,VIIRS,D,0.058802256908620475,Unburned / Recovered
30.38103,74.41728,2025-11-05,70,1.0,N,VIIRS,D,0.3028208220887142,Moderate
30.4028,75.50711,2025-11-05,70,5.31,N,VIIRS,D,0.39136548627886275,Moderate
30.40338,75.51128,2025-11-05,70,5.31,N,VIIRS,D,0.3564965205314173,Moderate
30.40829,74.28026,2025-11-05,70,20.97,N,VIIRS,D,0.20906710888741226,Low
30.41026,75.21774,2025-11-05,70,6.18,N,VIIRS,D,0.37719357330195336,Moderate
30.41368,74.31622,2025-11-05,70,4.25,N,VIIRS,D,0.289654821736544,Moderate
30.41699,74.31556,2025-11-05,70,13.35,N,VIIRS,D,0.2618842991647347,Low
30.43514,75.17516,2025-11-05,70,2.35,N,VIIRS,D,0.3971772209325895,Moderate
30.44419,73.95776,2025-11-05,70,2.1,N,VIIRS,D,0.3655879873395408,Moderate
30.48077,75.6682,2025-11-05,70,10.24,N,VIIRS,D,0.4811363028364367,High
30.48285,75.18753,2025-11-05,70,3.54,N,VIIRS,D,0.2830530832823078,Moderate
30.49179,76.75944,2025-11-05,70,2.3,N,VIIRS,D,0.14300527430215268,Low
30.49713,74.78746,2025-11-05,70,12.45,N,VIIRS,D,0.2127221728971367,Low
30.51396,74.72311,2025-11-05,70,3.92,N,VIIRS,D,0.30539660327415236,Moderate
30.51435,74.70229,2025-11-05,70,2.33,N,VIIRS,D,0.3216868537129817,Moderate
30.52255,74.68823,2025-11-05,70,3.11,N,VIIRS,D,0.19460983606114604,Low
30.52314,74.69227,2025-11-05,70,3.11,N,VIIRS,D,0.215764773624005,Low
30.52913,75.34359,2025-11-05,70,6.99,N,VIIRS,D,0.44944380182231103,High
30.53335,74.48322,2025-11-05,70,1.49,N,VIIRS,D,0.2740442647334465,Moderate
30.5398,75.71825,2025-11-05,70,3.51,N,VIIRS,D,0.5198686995362499,High
30.54683,75.39547,2025-11-05,70,2.89,N,VIIRS,D,0.4404516113043347,High
30.54704,74.26219,2025-11-05,70,2.4,N,VIIRS,D,0.4521410113613399,High
30.54722,74.71664,2025-11-05,70,2.32,N,VIIRS,D,0.22600703524237778,Low
30.55453,74.28954,2025-11-05,70,2.21,N,VIIRS,D,0.42268641761563613,Moderate
30.57126,73.8174,2025-11-05,70,3.33,N,VIIRS,D,0.0961483165202204,Unburned / Recovered
30.57738,73.74621,2025-11-05,70,3.82,N,VIIRS,D,0.2585681956427349,Low
30.58069,73.74553,2025-11-05,70,5.05,N,VIIRS,D,0.15048168177802648,Low
30.58569,74.5228,2025-11-05,70,3.95,N,VIIRS,D,0.29298485162631577,Moderate
30.58629,74.52682,2025-11-05,70,4.16,N,VIIRS,D,0.2977592410777448,Moderate
30.59597,75.44317,2025-11-05,70,7.67,N,VIIRS,D,0.29987756780415464,Moderate
30.59932,74.49943,2025-11-05,70,2.33,N,VIIRS,D,0.31759595792260703,Moderate
30.60264,74.49877,2025-11-05,70,2.33,N,VIIRS,D,0.31330942669337436,Moderate
30.6131,73.84588,2025-11-05,70,2.28,N,VIIRS,D,0.12442828130134724,Low
30.61994,74.5699,2025-11-05,70,5.45,N,VIIRS,D,0.23605741779441686,Low
30.62127,73.87714,2025-11-05,70,2.7,N,VIIRS,D,0.14892255357839626,Low
30.62671,75.76719,2025-11-05,70,10.47,N,VIIRS,D,0.39115517451759646,Moderate
30.63011,75.76657,2025-11-05,70,10.47,N,VIIRS,D,0.33269695930033016,Moderate
30.63777,75.03314,2025-11-05,70,3.1,N,VIIRS,D,0.4977589368360562,High
30.63863,75.23112,2025-11-05,70,2.26,N,VIIRS,D,0.4378885388452172,Moderate
30.64319,75.70947,2025-11-05,70,13.17,N,VIIRS,D,0.41594285235860423,Moderate
30.65818,74.45884,2025-11-05,70,1.96,N,VIIRS,D,0.5262729659415541,High
