latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
31.81486,74.07232,2025-11-04,70,11.54,N,VIIRS,D,0.03577406416121364,Unburned / Recovered
31.81552,74.07819,2025-11-04,70,11.54,N,VIIRS,D,0.14230972573516973,Low
31.82656,74.36133,2025-11-04,70,8.02,N,VIIRS,D,0.1883963435624464,Low
31.8296,74.58056,2025-11-04,70,2.3,N,VIIRS,D,0.13710944614410117,Low
31.84388,74.18792,2025-11-04,70,4.8,N,VIIRS,D,0.1389656670441686,Low
31.84458,73.3623,2025-11-04,70,5.63,N,VIIRS,D,0.2653252102539178,Low
31.84586,73.4728,2025-11-04,70,10.69,N,VIIRS,D,0.5654632089732727,High
31.85535,73.38815,2025-11-04,70,4.78,N,VIIRS,D,0.3678534518803069,Moderate
31.85538,73.58902,2025-11-04,70,3.08,N,VIIRS,D,0.5016736492133107,High
31.85779,73.31081,2025-11-04,70,6.53,N,VIIRS,D,0.5740378858452897,High
31.86395,74.40529,2025-11-04,70,3.9,N,VIIRS,D,0.16958893454259244,Low
31.87074,73.58662,2025-11-04,70,2.64,N,VIIRS,D,0.41724279729064423,Moderate
31.87108,74.89752,2025-11-04,70,3.2,N,VIIRS,D,0.18202379836707877,Low
31.8729,73.01978,2025-11-04,70,8.31,N,VIIRS,D,0.37401655244564314,Moderate
31.87372,73.92561,2025-11-04,70,2.74,N,VIIRS,D,0.19466623197164137,Low
31.87457,73.58603,2025-11-04,70,4.6,N,VIIRS,D,0.43478434865729715,Moderate
31.8783,73.1635,2025-11-04,70,3.99,N,VIIRS,D,0.218015587494369,Low
31.87906,73.59098,2025-11-04,70,4.55,N,VIIRS,D,0.4774373257582043,High
31.88553,73.81885,2025-11-04,70,6.35,N,VIIRS,D,0.4482094769375838,High
31.8911,75.43577,2025-11-04,70,5.72,N,VIIRS,D,0.12309811919166029,Low
31.89259,75.43324,2025-11-04,70,6.59,N,VIIRS,D,0.12427644786847175,Low
31.89891,73.20885,2025-11-04,70,2.63,N,VIIRS,D,0.37538710445836293,Moderate
31.9023,73.724,2025-11-04,70,4.73,N,VIIRS,D,0.4600310407345637,High
31.90296,73.72964,2025-11-04,70,4.73,N,VIIRS,D,0.39839750221337555,Moderate
31.91711,73.23311,2025-11-04,70,29.24,N,VIIRS,D,0.5137973616372302,High
31.91937,73.97755,2025-11-04,70,4.89,N,VIIRS,D,0.17391825750971504,Low
31.92872,73.71418,2025-11-04,70,4.8,N,VIIRS,D,0.4802788279466868,High
31.9315,73.73421,2025-11-04,70,2.82,N,VIIRS,D,0.35988126642858514,Moderate
31.93262,73.53492,2025-11-04,70,7.31,N,VIIRS,D,0.31688514626377734,Moderate
31.93512,74.30059,2025-11-04,70,5.43,N,VIIRS,D,0.34101651499847835,Moderate
31.93786,73.24613,2025-11-04,70,4.02,N,VIIRS,D,0.2975047138247937,Moderate
31.93973,74.79602,2025-11-04,70,2.47,N,VIIRS,D,0.2355984616550511,Low
31.94043,74.3121,2025-11-04,70,4.69,N,VIIRS,D,0.16098097299828326,Low
31.94164,73.24552,2025-11-04,70,11.11,N,VIIRS,D,0.34985019117100496,Moderate
31.94242,74.79656,2025-11-04,70,3.93,N,VIIRS,D,0.2568625683227693,Low
31.94307,74.11705,2025-11-04,70,3.1,N,VIIRS,D,0.24961705326944955,Low
31.94546,73.31059,2025-11-04,70,4.06,N,VIIRS,D,0.4097364961042919,Moderate
31.94697,74.80026,2025-11-04,70,3.93,N,VIIRS,D,0.31855833044678544,Moderate
31.94859,73.27172,2025-11-04,70,8.47,N,VIIRS,D,0.2442049009623316,Low
31.94976,74.7868,2025-11-04,70,8.78,N,VIIRS,D,0.27926434039102604,Moderate
31.94982,73.58302,2025-11-04,70,9.03,N,VIIRS,D,0.5575704915862231,High
31.95104,73.62821,2025-11-04,70,16.83,N,VIIRS,D,0.38305777965723514,Moderate
31.95242,73.33697,2025-11-04,70,6.53,N,VIIRS,D,0.43060346746148204,Moderate
31.95307,73.50923,2025-11-04,70,5.28,N,VIIRS,D,0.34865364166784746,Moderate
31.95563,73.49762,2025-11-04,70,4.83,N,VIIRS,D,0.5237182154230949,High
31.95621,73.33636,2025-11-04,70,6.53,N,VIIRS,D,0.29460967420004047,Moderate
31.95668,75.01965,2025-11-04,70,3.46,N,VIIRS,D,0.12311646267097465,Low
31.9569,73.50863,2025-11-04,70,9.66,N,VIIRS,D,0.4211814040997097,Moderate
31.95997,73.30278,2025-11-04,70,19.37,N,VIIRS,D,0.28629769596259463,Moderate
31.96043,74.03432,2025-11-04,70,3.22,N,VIIRS,D,0.12545632163642723,Low
