latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
31.75741,73.70704,2025-11-09,70,3.51,N,VIIRS,D,0.1484162270935024,Low
31.75828,74.65672,2025-11-09,70,2.36,N,VIIRS,D,0.22558844006127382,Low
31.76258,74.79768,2025-11-09,70,3.16,N,VIIRS,D,0.19022140763207385,Low
31.76467,73.86375,2025-11-09,70,2.46,N,VIIRS,D,0.129083225050018,Low
31.7714,73.4343,2025-11-09,70,9.77,N,VIIRS,D,0.0828762087371101,Unburned / Recovered
31.77405,73.1985,2025-11-09,70,2.64,N,VIIRS,D,0.04045639109898527,Unburned / Recovered
31.77429,73.62249,2025-11-09,70,3.6,N,VIIRS,D,0.08706340904136664,Unburned / Recovered
31.7808,73.22345,2025-11-09,70,2.45,N,VIIRS,D,0.15185871747882781,Low
31.78863,74.01677,2025-11-09,70,2.62,N,VIIRS,D,0.12341769542815088,Low
31.78876,73.14057,2025-11-09,70,3.36,N,VIIRS,D,0.08429265143461913,Unburned / Recovered
31.79023,73.27422,2025-11-09,70,2.25,N,VIIRS,D,0.0686209355055285,Unburned / Recovered
31.8108,73.27129,2025-11-09,70,3.32,N,VIIRS,D,0.0737471116038029,Unburned / Recovered
31.81423,73.55013,2025-11-09,70,8.32,N,VIIRS,D,0.09210637022107279,Unburned / Recovered
31.81493,73.64419,2025-11-09,70,3.1,N,VIIRS,D,0.1263729046349316,Low
31.81529,73.64534,2025-11-09,70,3.61,N,VIIRS,D,0.13965674661113592,Low
31.8176,74.49679,2025-11-09,70,3.17,N,VIIRS,D,0.2555213672746617,Low
31.81875,73.42859,2025-11-09,70,6.05,N,VIIRS,D,0.13375151901119384,Low
31.8192,73.43296,2025-11-09,70,6.05,N,VIIRS,D,0.11192431133764234,Low
31.82598,73.49899,2025-11-09,70,5.06,N,VIIRS,D,0.11278647566485268,Low
31.82836,73.6481,2025-11-09,70,4.34,N,VIIRS,D,0.19337762879616527,Low
31.8341,73.29415,2025-11-09,70,4.06,N,VIIRS,D,0.16883809149626516,Low
31.83455,73.29844,2025-11-09,70,4.06,N,VIIRS,D,0.2411911532081226,Low
31.83677,73.64693,2025-11-09,70,3.93,N,VIIRS,D,0.314693513409841,Moderate
31.83723,73.40379,2025-11-09,70,5.59,N,VIIRS,D,0.11417224570371347,Low
31.84873,73.23547,2025-11-09,70,3.39,N,VIIRS,D,0.10147013099105133,Low
31.85149,73.45961,2025-11-09,70,3.17,N,VIIRS,D,0.05391565884111197,Unburned / Recovered
31.85376,73.52206,2025-11-09,70,1.98,N,VIIRS,D,0.08253644879086065,Unburned / Recovered
31.86732,75.18996,2025-11-09,70,5.3,N,VIIRS,D,0.12348905788518195,Low
31.86966,73.19783,2025-11-09,70,4.33,N,VIIRS,D,0.05557171111475331,Unburned / Recovered
31.87174,74.93086,2025-11-09,70,3.57,N,VIIRS,D,0.12888754041804787,Low
31.87217,73.19778,2025-11-09,70,4.2,N,VIIRS,D,0.1144728200972045,Low
31.87671,73.30128,2025-11-09,70,6.1,N,VIIRS,D,0.1431187897042013,Low
31.87691,74.00652,2025-11-09,70,1.48,N,VIIRS,D,0.15650141353787672,Low
31.87729,73.00877,2025-11-09,70,3.85,N,VIIRS,D,0.22079429612084686,Low
31.8786,73.30143,2025-11-09,100,12.88,N,VIIRS,D,0.1918646218171205,Low
31.88084,73.3007,2025-11-09,70,4.47,N,VIIRS,D,0.23466671697112243,Low
31.88536,73.20454,2025-11-09,70,1.79,N,VIIRS,D,0.21136366575587837,Low
31.89003,74.784,2025-11-09,70,2.4,N,VIIRS,D,0.2161154807663984,Low
31.89035,73.96645,2025-11-09,70,13.53,N,VIIRS,D,0.2395669840120504,Low
31.89103,74.10595,2025-11-09,70,5.87,N,VIIRS,D,0.1953525974373689,Low
31.89149,74.11076,2025-11-09,70,5.87,N,VIIRS,D,0.12330636090775514,Low
31.89186,73.30831,2025-11-09,70,2.53,N,VIIRS,D,0.14754299545921074,Low
31.89538,75.24276,2025-11-09,70,2.97,N,VIIRS,D,0.12168503146104268,Low
31.89651,74.48885,2025-11-09,70,2.75,N,VIIRS,D,0.34703997268160647,Moderate
31.90563,73.81791,2025-11-09,70,8.13,N,VIIRS,D,0.02823531167448264,Unburned / Recovered
31.91579,73.58656,2025-11-09,70,2.42,N,VIIRS,D,0.1761829612373107,Low
31.92666,74.83267,2025-11-09,70,2.28,N,VIIRS,D,0.15475276077966052,Low
31.93575,73.61572,2025-11-09,70,2.77,N,VIIRS,D,0.16954355442845667,Low
31.93989,74.42722,2025-11-09,70,4.21,N,VIIRS,D,0.3306436582940581,Moderate
31.94101,74.30125,2025-11-09,70,2.19,N,VIIRS,D,0.21588358706352015,Low
