latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
31.26508,73.8007,2025-11-08,70,3.33,N,VIIRS,D,0.4732361944198376,High
31.28752,74.34102,2025-11-08,70,2.43,N,VIIRS,D,0.08052282331079394,Unburned / Recovered
31.31431,74.56486,2025-11-08,70,1.86,N,VIIRS,D,0.10864930059695335,Low
31.3316,73.86506,2025-11-08,70,5.57,N,VIIRS,D,0.4775964458067345,High
31.35318,75.06164,2025-11-08,100,10.52,N,VIIRS,D,0.19420521457624312,Low
31.36334,74.922,2025-11-08,70,3.51,N,VIIRS,D,0.03734970093898747,Unburned / Recovered
31.36933,74.92155,2025-11-08,70,3.51,N,VIIRS,D,0.06524993408297777,Unburned / Recovered
31.37946,74.78951,2025-11-08,70,3.43,N,VIIRS,D,0.10039530844849957,Low
31.37976,74.79449,2025-11-08,70,3.43,N,VIIRS,D,0.13778861614858423,Low
31.38682,73.79538,2025-11-08,70,5.38,N,VIIRS,D,0.3771282470229553,Moderate
31.38711,73.79972,2025-11-08,70,6.74,N,VIIRS,D,0.3804692196477768,Moderate
31.40701,73.67669,2025-11-08,70,5.29,N,VIIRS,D,0.494508394004881,High
31.40788,74.86288,2025-11-08,70,4.84,N,VIIRS,D,0.19199592118539927,Low
31.41074,74.86487,2025-11-08,70,5.58,N,VIIRS,D,0.17337952473404133,Low
31.45136,75.1806,2025-11-08,70,3.64,N,VIIRS,D,0.18113801248569406,Low
31.46949,73.80574,2025-11-08,70,10.46,N,VIIRS,D,0.281037525611372,Moderate
31.46977,73.8101,2025-11-08,70,13.98,N,VIIRS,D,0.35827036424522873,Moderate
31.47173,73.84074,2025-11-08,70,2.16,N,VIIRS,D,0.4359157089856967,Moderate
31.47232,73.80562,2025-11-08,100,8.88,N,VIIRS,D,0.38600581601999034,Moderate
31.47263,73.80996,2025-11-08,100,12.54,N,VIIRS,D,0.46449702602968523,High
31.47478,73.84052,2025-11-08,70,2.61,N,VIIRS,D,0.4133674945401857,Moderate
31.50108,73.68558,2025-11-08,70,1.76,N,VIIRS,D,0.2235131537537453,Low
31.50928,73.7238,2025-11-08,70,2.41,N,VIIRS,D,0.3175407847185289,Moderate
31.56211,73.87807,2025-11-08,70,1.6,N,VIIRS,D,0.08160678305531302,Unburned / Recovered
31.62568,73.55939,2025-11-08,70,2.47,N,VIIRS,D,0.06449431439482144,Unburned / Recovered
31.66412,73.74575,2025-11-08,70,2.34,N,VIIRS,D,0.19871317988974982,Low
31.66673,73.74577,2025-11-08,70,2.32,N,VIIRS,D,0.18265584260866533,Low
31.66853,77.76906,2025-11-08,70,13.92,N,VIIRS,D,0.12662931658260057,Low
31.67043,77.76559,2025-11-08,70,7.31,N,VIIRS,D,0.12784525873628358,Low
31.75779,73.31049,2025-11-08,70,2.57,N,VIIRS,D,0.10108990282416468,Low
31.77732,74.0864,2025-11-08,70,3.05,N,VIIRS,D,0.13665409020156316,Low
31.78103,73.49264,2025-11-08,70,1.56,N,VIIRS,D,0.12589423333753855,Low
31.78776,73.68115,2025-11-08,70,3.92,N,VIIRS,D,0.1476942883789284,Low
31.8039,74.0278,2025-11-08,70,2.41,N,VIIRS,D,0.03705811318007787,Unburned / Recovered
31.81185,74.35458,2025-11-08,70,6.36,N,VIIRS,D,0.17350256522804666,Low
31.81227,74.35569,2025-11-08,70,6.3,N,VIIRS,D,0.17127772653548595,Low
31.81831,73.23094,2025-11-08,70,4.35,N,VIIRS,D,0.14196402873789804,Low
31.83117,73.57362,2025-11-08,70,2.96,N,VIIRS,D,0.23933142868712243,Low
31.83728,73.26137,2025-11-08,70,1.99,N,VIIRS,D,0.20531840437035861,Low
31.84074,73.23721,2025-11-08,70,3.99,N,VIIRS,D,0.14904784026705964,Low
31.8414,73.24044,2025-11-08,70,4.86,N,VIIRS,D,0.14479765997718771,Low
31.84697,73.32322,2025-11-08,70,2.76,N,VIIRS,D,0.1746678893637078,Low
31.84709,73.32661,2025-11-08,70,4.16,N,VIIRS,D,0.1791011212269725,Low
31.84727,73.32735,2025-11-08,70,3.86,N,VIIRS,D,0.18510849598536938,Low
31.85106,73.22812,2025-11-08,70,2.12,N,VIIRS,D,0.06561325222539609,Unburned / Recovered
31.8515,73.2272,2025-11-08,70,1.79,N,VIIRS,D,0.051304215068316894,Unburned / Recovered
31.8665,73.20539,2025-11-08,70,1.7,N,VIIRS,D,0.06329403351721116,Unburned / Recovered
31.86695,74.79932,2025-11-08,70,1.72,N,VIIRS,D,0.08923834901680931,Unburned / Recovered
31.89801,74.81745,2025-11-08,70,9.11,N,VIIRS,D,0.17093324245780048,Low
31.8983,74.82254,2025-11-08,70,9.93,N,VIIRS,D,0.1910622680604082,Low
