latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
30.26668,76.79068,2025-11-02,70,4.77,N,VIIRS,D,0.03198520638287871,Unburned / Recovered
30.26857,74.45844,2025-11-02,70,2.44,N,VIIRS,D,0.3893037587621492,Moderate
30.26913,76.78726,2025-11-02,70,2.79,N,VIIRS,D,0.04170897911720451,Unburned / Recovered
30.27595,75.9317,2025-11-02,70,7.66,N,VIIRS,D,0.3457355860271751,Moderate
30.27667,75.9574,2025-11-02,70,11.88,N,VIIRS,D,0.2912355375819202,Moderate
30.2817,75.43073,2025-11-02,70,7.7,N,VIIRS,D,0.33750513727260223,Moderate
30.28346,75.94241,2025-11-02,70,7.99,N,VIIRS,D,0.35856096545132543,Moderate
30.29684,75.04266,2025-11-02,70,2.53,N,VIIRS,D,0.2555501136370895,Low
30.29933,75.95511,2025-11-02,70,4.19,N,VIIRS,D,0.4208115638499523,Moderate
30.31442,73.25638,2025-11-02,70,5.55,N,VIIRS,D,0.1565960570035167,Low
30.32041,76.17382,2025-11-02,70,28.39,N,VIIRS,D,0.23032728977753597,Low
30.3412,75.64552,2025-11-02,70,7.47,N,VIIRS,D,0.35735464730136224,Moderate
30.34269,75.64502,2025-11-02,70,7.71,N,VIIRS,D,0.25023984386686293,Low
30.35814,76.07844,2025-11-02,70,3.44,N,VIIRS,D,0.40457557227494967,Moderate
30.37983,75.06651,2025-11-02,70,2.58,N,VIIRS,D,0.35817195086017045,Moderate
30.38144,73.47357,2025-11-02,70,3.97,N,VIIRS,D,0.00942650246496389,Unburned / Recovered
30.38201,74.31698,2025-11-02,70,2.27,N,VIIRS,D,0.27855406730444754,Moderate
30.40229,74.97903,2025-11-02,100,6.48,N,VIIRS,D,0.3661395193366292,Moderate
30.40309,74.98247,2025-11-02,70,7.8,N,VIIRS,D,0.3427294233112906,Moderate
30.43428,76.0172,2025-11-02,70,10.09,N,VIIRS,D,0.2992662968747936,Moderate
30.43517,76.01731,2025-11-02,70,13.34,N,VIIRS,D,0.29052697043434933,Moderate
30.44023,73.63763,2025-11-02,70,4.01,N,VIIRS,D,0.1591614712688239,Low
30.4496,76.75546,2025-11-02,70,8.74,N,VIIRS,D,0.2027782000908163,Low
30.45338,76.1002,2025-11-02,70,5.51,N,VIIRS,D,0.43849490221620385,Moderate
30.45373,76.1006,2025-11-02,70,4.22,N,VIIRS,D,0.43114220769554207,Moderate
30.45641,74.39355,2025-11-02,100,10.6,N,VIIRS,D,0.2806016932465195,Moderate
30.45842,73.82786,2025-11-02,70,3.47,N,VIIRS,D,0.22161075661481536,Low
30.45873,73.82752,2025-11-02,70,3.62,N,VIIRS,D,0.21943193446741324,Low
30.46594,75.95655,2025-11-02,70,3.81,N,VIIRS,D,0.24337432284705537,Low
30.50225,76.20451,2025-11-02,70,6.13,N,VIIRS,D,0.19028742213002506,Low
30.51421,76.3664,2025-11-02,70,3.8,N,VIIRS,D,0.2920902811178073,Moderate
30.51517,73.91598,2025-11-02,70,4.5,N,VIIRS,D,0.09618577035182156,Unburned / Recovered
30.53748,75.51443,2025-11-02,70,2.2,N,VIIRS,D,0.4157392940532223,Moderate
30.55624,74.60464,2025-11-02,70,15.73,N,VIIRS,D,0.3027569801067848,Moderate
30.55661,73.89836,2025-11-02,70,4.55,N,VIIRS,D,0.09755693530321875,Unburned / Recovered
30.55707,74.60541,2025-11-02,70,25.69,N,VIIRS,D,0.2850836949335924,Moderate
30.55708,74.60822,2025-11-02,100,23.07,N,VIIRS,D,0.23449989839217816,Low
30.55793,74.60898,2025-11-02,70,22.13,N,VIIRS,D,0.23169536858450354,Low
30.57907,75.77086,2025-11-02,70,4.83,N,VIIRS,D,0.3836656824491255,Moderate
30.60703,75.05149,2025-11-02,70,1.38,N,VIIRS,D,0.36868132643627877,Moderate
30.61127,73.83355,2025-11-02,70,2.72,N,VIIRS,D,0.09263320386680543,Unburned / Recovered
30.61208,74.12643,2025-11-02,70,3.5,N,VIIRS,D,0.25867459141940186,Low
30.6136,75.68594,2025-11-02,70,5.52,N,VIIRS,D,0.2941502368517732,Moderate
30.619,74.47334,2025-11-02,70,3.74,N,VIIRS,D,0.3200295652717426,Moderate
30.619,74.47623,2025-11-02,70,3.65,N,VIIRS,D,0.21365186514054438,Low
30.6223,75.45262,2025-11-02,70,6.47,N,VIIRS,D,0.2856457272455784,Moderate
30.62241,75.45441,2025-11-02,70,9.15,N,VIIRS,D,0.29953280613513356,Moderate
30.6264,75.74144,2025-11-02,70,3.22,N,VIIRS,D,0.33159765619145004,Moderate
30.62921,73.88301,2025-11-02,70,3.99,N,VIIRS,D,0.22556990754076503,Low
30.63424,75.41472,2025-11-02,70,14.63,N,VIIRS,D,0.26304906477616125,Low
