latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
29.21366,73.08356,2025-11-09,70,4.37,N,VIIRS,D,0.5295956390937874,High
29.21422,76.5209,2025-11-09,70,4.54,N,VIIRS,D,0.45443195397764846,High
29.2176,73.08298,2025-11-09,70,14.97,N,VIIRS,D,0.5715794347583355,High
29.23871,76.7625,2025-11-09,70,6.79,N,VIIRS,D,0.5356496356357122,High
29.23958,76.76009,2025-11-09,70,6.23,N,VIIRS,D,0.5163987484482973,High
29.24985,76.48038,2025-11-09,70,14.37,N,VIIRS,D,0.3707182235079318,Moderate
29.25134,76.60882,2025-11-09,70,5.31,N,VIIRS,D,0.5271661599508504,High
29.26742,75.8958,2025-11-09,70,2.23,N,VIIRS,D,0.39811104237406547,Moderate
29.27115,74.28363,2025-11-09,70,6.24,N,VIIRS,D,0.39653904612339375,Moderate
29.27417,76.21539,2025-11-09,70,3.78,N,VIIRS,D,0.45491014818075626,High
29.29159,74.15578,2025-11-09,70,5.43,N,VIIRS,D,0.25134455045054593,Low
29.29579,74.1552,2025-11-09,70,3.67,N,VIIRS,D,0.1835767407824355,Low
29.30747,73.66885,2025-11-09,70,4.31,N,VIIRS,D,0.2536722988614422,Low
29.31258,76.37492,2025-11-09,70,3.72,N,VIIRS,D,0.24759131870944664,Low
29.31353,76.37671,2025-11-09,70,3.95,N,VIIRS,D,0.3160697237715162,Moderate
29.32338,73.77575,2025-11-09,70,8.12,N,VIIRS,D,0.33906010657829466,Moderate
29.3297,73.68241,2025-11-09,70,13.52,N,VIIRS,D,0.6617257028411679,High
29.33016,73.68653,2025-11-09,70,13.52,N,VIIRS,D,0.5995861443178367,High
29.33425,73.68596,2025-11-09,70,3.78,N,VIIRS,D,0.5668436792503546,High
29.33833,73.68539,2025-11-09,70,3.78,N,VIIRS,D,0.45934143768139496,High
29.33925,73.69362,2025-11-09,70,4.02,N,VIIRS,D,0.5971333650369531,High
29.33933,77.73207,2025-11-09,70,1.71,N,VIIRS,D,,No Data
29.34963,74.42463,2025-11-09,70,3.88,N,VIIRS,D,0.43381866885944564,Moderate
29.3529,73.70428,2025-11-09,70,3.76,N,VIIRS,D,0.1645842363465136,Low
29.35511,73.95097,2025-11-09,70,2.22,N,VIIRS,D,0.46622621866728176,High
29.35921,73.91157,2025-11-09,70,2.48,N,VIIRS,D,0.008322765269605905,Unburned / Recovered
29.36754,75.97755,2025-11-09,70,11.01,N,VIIRS,D,0.21527327741307334,Low
29.36874,75.97614,2025-11-09,70,12.35,N,VIIRS,D,0.26925388178911447,Low
29.37663,74.4765,2025-11-09,70,4.02,N,VIIRS,D,0.246018625950997,Low
29.3771,74.48108,2025-11-09,70,4.02,N,VIIRS,D,0.3556221678046566,Moderate
29.39872,76.05393,2025-11-09,70,3.64,N,VIIRS,D,0.3639135863785287,Moderate
29.39939,76.05258,2025-11-09,70,3.85,N,VIIRS,D,0.3272840472701322,Moderate
29.3996,74.01005,2025-11-09,70,2.24,N,VIIRS,D,0.6893830440182073,High
29.40047,74.01033,2025-11-09,70,12.41,N,VIIRS,D,0.6483444157975158,High
29.40295,73.95338,2025-11-09,70,6.05,N,VIIRS,D,0.4021266252723874,Moderate
29.40464,74.00975,2025-11-09,70,12.41,N,VIIRS,D,0.4738315930993812,High
29.41071,73.67526,2025-11-09,70,0.97,N,VIIRS,D,0.23217802525833098,Low
29.4189,75.90224,2025-11-09,70,3.6,N,VIIRS,D,0.1425486902858132,Low
29.41895,74.02526,2025-11-09,70,6.69,N,VIIRS,D,0.41651712729644513,Moderate
29.41903,73.98595,2025-11-09,70,5.19,N,VIIRS,D,0.47835198293764336,High
29.44323,76.43768,2025-11-09,70,4.52,N,VIIRS,D,0.39227337024474174,Moderate
29.44444,73.79295,2025-11-09,70,2.64,N,VIIRS,D,0.36557648219490874,Moderate
29.44769,74.0565,2025-11-09,70,1.71,N,VIIRS,D,0.40958544718999984,Moderate
29.46469,73.86282,2025-11-09,70,4.05,N,VIIRS,D,0.40766030344571424,Moderate
29.46516,73.86705,2025-11-09,70,5.36,N,VIIRS,D,0.39514233810289157,Moderate
29.47005,76.57581,2025-11-09,70,5.56,N,VIIRS,D,0.43315124416984024,Moderate
29.47188,75.73187,2025-11-09,70,6.36,N,VIIRS,D,0.31528347038577037,Moderate
29.47345,75.73416,2025-11-09,70,10.5,N,VIIRS,D,0.26829388229778633,Low
29.47651,75.7313,2025-11-09,70,6.36,N,VIIRS,D,0.2788586340954443,Moderate
29.47768,76.07225,2025-11-09,70,5.87,N,VIIRS,D,0.3894699315408913,Moderate
