latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
29.86594,75.15561,2025-11-03,70,3.06,N,VIIRS,D,0.22742721002156224,Low
29.86978,76.05466,2025-11-03,70,7.34,N,VIIRS,D,0.391102741843409,Moderate
29.87009,76.05921,2025-11-03,100,12.68,N,VIIRS,D,0.4049650724561829,Moderate
29.87427,76.03604,2025-11-03,100,5.9,N,VIIRS,D,0.3797507070909274,Moderate
29.87801,75.40032,2025-11-03,70,3.94,N,VIIRS,D,0.2987450282924305,Moderate
29.92727,74.57246,2025-11-03,70,5.45,N,VIIRS,D,0.3843604815768343,Moderate
29.92965,75.12559,2025-11-03,70,9.49,N,VIIRS,D,0.24720889096188692,Low
29.93024,75.12473,2025-11-03,100,8.08,N,VIIRS,D,0.2608788169989585,Low
29.9319,75.01389,2025-11-03,70,3.59,N,VIIRS,D,0.2284177697528836,Low
29.9332,75.01283,2025-11-03,70,2.94,N,VIIRS,D,0.23217297125337272,Low
29.94283,76.27296,2025-11-03,70,4.72,N,VIIRS,D,0.0982385479876156,Unburned / Recovered
29.96479,74.5095,2025-11-03,70,2.54,N,VIIRS,D,0.21106527213607987,Low
29.96953,73.11124,2025-11-03,70,7.06,N,VIIRS,D,0.35392800195605373,Moderate
29.97075,73.10753,2025-11-03,70,3.66,N,VIIRS,D,0.33271998748352316,Moderate
29.98266,73.03716,2025-11-03,70,2.96,N,VIIRS,D,0.48352923386001373,High
29.98627,73.07899,2025-11-03,70,11.11,N,VIIRS,D,0.34436751282736927,Moderate
29.98728,73.0754,2025-11-03,70,16.06,N,VIIRS,D,0.3688190722931881,Moderate
29.98808,75.55473,2025-11-03,70,5.05,N,VIIRS,D,0.34992446868982013,Moderate
30.01328,73.22264,2025-11-03,70,2.85,N,VIIRS,D,0.34581713766046374,Moderate
30.01909,74.39385,2025-11-03,70,4.46,N,VIIRS,D,0.14715274299065484,Low
30.03062,75.92883,2025-11-03,70,6.92,N,VIIRS,D,0.4706075384745947,High
30.04757,75.75793,2025-11-03,100,11.03,N,VIIRS,D,0.2975058564470557,Moderate
30.07241,74.80823,2025-11-03,70,4.67,N,VIIRS,D,0.34311350623665243,Moderate
30.07903,75.87977,2025-11-03,70,3.76,N,VIIRS,D,0.38122435063814153,Moderate
30.08344,75.94247,2025-11-03,70,2.3,N,VIIRS,D,0.4977470435202354,High
30.08577,75.44483,2025-11-03,70,4.76,N,VIIRS,D,0.2944424051115823,Moderate
30.08606,75.44902,2025-11-03,70,4.76,N,VIIRS,D,0.2665955834003031,Low
30.09841,75.99123,2025-11-03,70,3.68,N,VIIRS,D,0.4684155923458168,High
30.12588,75.95373,2025-11-03,70,5.46,N,VIIRS,D,0.3774716565128498,Moderate
30.12618,75.95826,2025-11-03,70,6.68,N,VIIRS,D,0.3638561890667357,Moderate
30.13163,75.95325,2025-11-03,70,4.38,N,VIIRS,D,0.45741190183152475,High
30.14414,75.71542,2025-11-03,70,5.37,N,VIIRS,D,0.33785053514790997,Moderate
30.15417,73.93037,2025-11-03,70,3.28,N,VIIRS,D,0.008691610118954899,Unburned / Recovered
30.15746,73.93065,2025-11-03,70,3.75,N,VIIRS,D,0.054412198960537665,Unburned / Recovered
30.16595,73.36192,2025-11-03,70,3.21,N,VIIRS,D,0.06398400566188787,Unburned / Recovered
30.16996,75.92283,2025-11-03,70,2.59,N,VIIRS,D,0.40481258296301365,Moderate
30.18608,75.46083,2025-11-03,70,4.26,N,VIIRS,D,0.44415096813813065,High
30.18637,75.46507,2025-11-03,70,4.26,N,VIIRS,D,0.46635375239740207,High
30.20162,75.3624,2025-11-03,70,5.27,N,VIIRS,D,0.4642796396198739,High
30.20205,75.72813,2025-11-03,70,6.37,N,VIIRS,D,0.5002356329608262,High
30.20411,75.72771,2025-11-03,100,11.55,N,VIIRS,D,0.50834905380034,High
30.20456,75.56618,2025-11-03,70,6.71,N,VIIRS,D,0.39481555729662465,Moderate
30.20485,75.57047,2025-11-03,70,9.27,N,VIIRS,D,0.47422191238672196,High
30.23806,75.64138,2025-11-03,70,6.72,N,VIIRS,D,0.43921650048875055,Moderate
30.23836,75.64572,2025-11-03,70,8.39,N,VIIRS,D,0.4454789766473522,High
30.2466,75.07082,2025-11-03,70,2.44,N,VIIRS,D,0.3061287966876408,Moderate
30.25388,73.33099,2025-11-03,70,4.78,N,VIIRS,D,0.3173188493147177,Moderate
30.25586,75.81655,2025-11-03,100,12.31,N,VIIRS,D,0.33153729383171643,Moderate
30.26348,75.92863,2025-11-03,70,4.37,N,VIIRS,D,0.3581187215954903,Moderate
30.29478,75.88071,2025-11-03,70,3.27,N,VIIRS,D,0.358681214201349,Moderate
