latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
31.96193,73.655,2025-11-04,70,2.79,N,VIIRS,D,0.3936914673810981,Moderate
31.96202,74.03639,2025-11-04,70,3.74,N,VIIRS,D,0.10928297423974051,Low
31.96312,73.2968,2025-11-04,70,22.35,N,VIIRS,D,0.36367178099421854,Moderate
31.9669,73.2962,2025-11-04,70,22.35,N,VIIRS,D,0.4644038948460955,High
31.97267,73.34479,2025-11-04,70,10.37,N,VIIRS,D,0.525080641055196,High
31.97331,73.3502,2025-11-04,70,10.37,N,VIIRS,D,0.30895835938566696,Moderate
31.97443,73.94322,2025-11-04,70,2.97,N,VIIRS,D,0.03849007777239018,Unburned / Recovered
31.98443,73.64579,2025-11-04,70,33.13,N,VIIRS,D,0.4742204843707968,High
31.98498,73.29087,2025-11-04,70,3.13,N,VIIRS,D,0.4896358296513633,High
31.98508,73.65141,2025-11-04,70,33.13,N,VIIRS,D,0.5050258070329418,High
31.99277,73.89333,2025-11-04,70,2.31,N,VIIRS,D,0.3411838113995986,Moderate
31.99329,73.5198,2025-11-04,70,2.69,N,VIIRS,D,0.43855552387423075,Moderate
31.99804,73.37153,2025-11-04,70,2.9,N,VIIRS,D,0.3765861623662277,Moderate
31.99933,73.37373,2025-11-04,70,4.36,N,VIIRS,D,0.38577846649549935,Moderate
28.07045,77.85896,2025-11-04,70,0.67,N,VIIRS,N,0.04460496351360489,Unburned / Recovered
28.74236,76.92896,2025-11-04,70,0.85,N,VIIRS,N,0.10440631831556443,Low
28.74237,76.92603,2025-11-04,70,0.64,N,VIIRS,N,0.09268066784036404,Unburned / Recovered
28.80751,76.84132,2025-11-04,70,0.62,N,VIIRS,N,0.12106874488331686,Low
29.12479,75.77747,2025-11-04,70,0.86,N,VIIRS,N,-0.04169224482598947,Unburned / Recovered
29.5426,74.84677,2025-11-04,70,0.55,N,VIIRS,N,0.2525338418778522,Low
29.58565,74.72369,2025-11-04,70,0.23,N,VIIRS,N,0.25887243525944853,Low
30.20783,75.75503,2025-11-04,70,0.5,N,VIIRS,N,0.4389510229674521,Moderate
30.78553,73.12289,2025-11-04,70,2.79,N,VIIRS,N,0.14332294660857245,Low
31.61481,74.37522,2025-11-04,70,0.67,N,VIIRS,N,0.0024795324936696347,Unburned / Recovered
31.72415,73.27412,2025-11-04,70,0.34,N,VIIRS,N,0.015343485672111672,Unburned / Recovered
31.91539,73.52914,2025-11-04,70,0.69,N,VIIRS,N,0.4134360273231247,Moderate
28.11855,77.27106,2025-11-05,70,1.26,N,VIIRS,D,0.13623767385888697,Low
28.11914,77.27546,2025-11-05,70,4.31,N,VIIRS,D,0.03155016198432244,Unburned / Recovered
28.37444,77.52203,2025-11-05,70,2.29,N,VIIRS,D,0.258278301100715,Low
28.38508,77.52028,2025-11-05,70,3.13,N,VIIRS,D,0.10583551822765061,Low
28.76462,76.68031,2025-11-05,70,5.13,N,VIIRS,D,0.13690393131926504,Low
28.8066,77.45167,2025-11-05,70,2.79,N,VIIRS,D,-0.02001195515800133,Unburned / Recovered
28.93694,76.51723,2025-11-05,70,3.43,N,VIIRS,D,0.27258864792057974,Moderate
28.96197,75.86469,2025-11-05,70,4.87,N,VIIRS,D,-0.18513354401789145,Unburned / Recovered
28.9721,76.69937,2025-11-05,70,2.67,N,VIIRS,D,0.25940328644672717,Low
29.10044,76.0341,2025-11-05,70,2.8,N,VIIRS,D,0.4144066313499615,Moderate
29.10548,77.16276,2025-11-05,70,2.87,N,VIIRS,D,-0.04411539125868675,Unburned / Recovered
29.15364,76.49812,2025-11-05,70,2.91,N,VIIRS,D,0.3815852324568167,Moderate
29.16396,76.4963,2025-11-05,70,3.07,N,VIIRS,D,0.40590080746124263,Moderate
29.19847,73.08411,2025-11-05,70,2.61,N,VIIRS,D,0.1633258712516787,Low
29.21244,73.08531,2025-11-05,70,18.13,N,VIIRS,D,0.2778463638246161,Moderate
29.2146,76.28037,2025-11-05,70,4.39,N,VIIRS,D,0.198045531133542,Low
29.21502,73.10134,2025-11-05,70,26.93,N,VIIRS,D,0.2641579733417115,Low
29.21835,73.10064,2025-11-05,70,7.07,N,VIIRS,D,0.2640285360544493,Low
29.22357,73.5191,2025-11-05,70,14.24,N,VIIRS,D,0.45643755606804715,High
29.22939,73.53426,2025-11-05,70,22.39,N,VIIRS,D,0.46028419561277917,High
29.2327,73.53358,2025-11-05,70,9.99,N,VIIRS,D,0.4727032669485379,High
29.2379,73.54479,2025-11-05,70,3.58,N,VIIRS,D,0.389642196256323,Moderate
29.23852,73.54875,2025-11-05,70,5.36,N,VIIRS,D,0.38246611674517417,Moderate
29.24147,73.58899,2025-11-05,70,3.43,N,VIIRS,D,0.12960143067724458,Low
