latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
31.95184,73.24636,2025-11-02,70,6.79,N,VIIRS,D,0.3164468197369312,Moderate
31.9531,73.24301,2025-11-02,70,6.73,N,VIIRS,D,0.3643013341437813,Moderate
31.95495,74.87347,2025-11-02,70,7.81,N,VIIRS,D,0.24943768809618633,Low
31.95826,74.8739,2025-11-02,70,9.6,N,VIIRS,D,0.2317905327438076,Low
31.96178,73.32931,2025-11-02,70,6.39,N,VIIRS,D,0.28139111045359644,Moderate
31.96382,73.33225,2025-11-02,70,10.21,N,VIIRS,D,0.37780954941473555,Moderate
31.9665,73.28396,2025-11-02,70,8.87,N,VIIRS,D,0.5604954348844203,High
31.96828,73.28697,2025-11-02,100,10.48,N,VIIRS,D,0.5039734981180775,High
31.99336,74.96049,2025-11-02,70,11.04,N,VIIRS,D,0.13222521791113095,Low
28.11332,77.59379,2025-11-02,70,0.29,N,VIIRS,N,0.21788312582031838,Low
28.27622,77.272,2025-11-02,70,0.57,N,VIIRS,N,0.11398196336014484,Low
30.08827,77.08369,2025-11-02,70,2.42,N,VIIRS,N,0.038926596173848756,Unburned / Recovered
30.0846,77.08117,2025-11-02,70,0.97,N,VIIRS,N,-0.0043319849537022,Unburned / Recovered
30.09053,77.08329,2025-11-02,70,0.97,N,VIIRS,N,0.046738187901653946,Unburned / Recovered
30.09055,77.0848,2025-11-02,70,1.4,N,VIIRS,N,0.04671456695513639,Unburned / Recovered
30.82573,73.18849,2025-11-02,70,0.97,N,VIIRS,N,0.20931852539997176,Low
31.26103,76.92648,2025-11-02,70,0.75,N,VIIRS,N,0.04747198563033458,Unburned / Recovered
31.64353,74.15376,2025-11-02,70,0.39,N,VIIRS,N,0.09427428597381803,Unburned / Recovered
29.17517,75.80358,2025-11-03,70,8.37,N,VIIRS,D,0.3962384672874505,Moderate
29.50917,74.43385,2025-11-03,70,6.26,N,VIIRS,D,0.1996331486566251,Low
29.53616,74.50248,2025-11-03,70,8.76,N,VIIRS,D,0.32351847676160395,Moderate
29.54165,74.4977,2025-11-03,70,7.75,N,VIIRS,D,0.2170803313433266,Low
29.54284,74.50011,2025-11-03,70,8.76,N,VIIRS,D,0.22060981634955018,Low
29.54362,74.50478,2025-11-03,70,11.79,N,VIIRS,D,0.2059322233498506,Low
29.56195,74.35942,2025-11-03,70,2.95,N,VIIRS,D,0.17671243159419764,Low
29.77457,76.08147,2025-11-03,70,10.58,N,VIIRS,D,0.4729582051446372,High
29.87914,75.55312,2025-11-03,70,4.04,N,VIIRS,D,0.2455624424260955,Low
29.87925,74.90842,2025-11-03,70,3.75,N,VIIRS,D,0.16934111876565947,Low
29.88293,74.90884,2025-11-03,100,12.66,N,VIIRS,D,0.16866995607337582,Low
29.88575,74.90608,2025-11-03,70,5.66,N,VIIRS,D,0.19173043311421595,Low
29.94978,74.61428,2025-11-03,70,6.16,N,VIIRS,D,0.29817913060766454,Moderate
30.07592,74.53992,2025-11-03,70,3.89,N,VIIRS,D,0.1934077617772422,Low
30.07614,74.53732,2025-11-03,70,4.43,N,VIIRS,D,0.23269992380986054,Low
30.12815,75.95567,2025-11-03,70,3.55,N,VIIRS,D,0.39024524375574016,Moderate
30.14151,75.05564,2025-11-03,70,2.68,N,VIIRS,D,0.23526811795134564,Low
30.15522,74.90157,2025-11-03,70,4.06,N,VIIRS,D,0.27842774746443577,Moderate
30.15738,74.89787,2025-11-03,70,2.97,N,VIIRS,D,0.21088063777022845,Low
30.1907,76.18501,2025-11-03,70,3.3,N,VIIRS,D,0.5451747140944049,High
30.36291,74.488,2025-11-03,70,5.93,N,VIIRS,D,0.3156796506975147,Moderate
30.45604,76.76726,2025-11-03,70,5.23,N,VIIRS,D,0.07127725536216283,Unburned / Recovered
30.45776,76.76835,2025-11-03,70,4.76,N,VIIRS,D,0.02411140891201425,Unburned / Recovered
30.97284,75.18905,2025-11-03,70,7.55,N,VIIRS,D,0.3851071494880657,Moderate
31.14069,74.6003,2025-11-03,70,4.34,N,VIIRS,D,0.2878189405654058,Moderate
31.36942,77.96663,2025-11-03,70,3.36,N,VIIRS,D,0.10983546972976002,Low
31.43462,73.79609,2025-11-03,100,17.03,N,VIIRS,D,0.3915798480343435,Moderate
31.43467,73.79781,2025-11-03,100,14.03,N,VIIRS,D,0.35820634500179294,Moderate
31.61886,75.54764,2025-11-03,70,2.83,N,VIIRS,D,0.06884501704820396,Unburned / Recovered
31.89462,73.67583,2025-11-03,70,11.54,N,VIIRS,D,0.496156425854368,High
31.96165,74.6394,2025-11-03,70,4.45,N,VIIRS,D,0.30132596432764697,Moderate
31.9637,73.27927,2025-11-03,70,8.27,N,VIIRS,D,0.5334200334312693,High
