latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
30.66844,74.02856,2025-11-01,70,1.99,N,VIIRS,D,0.08120725195643955,Unburned / Recovered
30.67232,75.43455,2025-11-01,70,7.72,N,VIIRS,D,0.3129239573205716,Moderate
30.68325,73.87902,2025-11-01,70,5.77,N,VIIRS,D,0.11323520871644181,Low
30.69398,74.03527,2025-11-01,70,2.32,N,VIIRS,D,0.21528720446922017,Low
30.71808,76.42236,2025-11-01,70,4.08,N,VIIRS,D,0.25785693886983185,Low
30.77884,73.68336,2025-11-01,70,4.62,N,VIIRS,D,0.1486918107024623,Low
30.78192,73.84515,2025-11-01,70,2.21,N,VIIRS,D,0.07933559776901501,Unburned / Recovered
30.78294,73.68224,2025-11-01,70,4.62,N,VIIRS,D,0.20051170164428384,Low
30.78383,73.68657,2025-11-01,70,4.62,N,VIIRS,D,0.08599277891464223,Unburned / Recovered
30.81721,73.31896,2025-11-01,70,2.63,N,VIIRS,D,0.03504192247908767,Unburned / Recovered
30.83092,75.32771,2025-11-01,70,3.67,N,VIIRS,D,0.38988240456686557,Moderate
30.83217,75.32955,2025-11-01,70,3.75,N,VIIRS,D,0.41007108691077615,Moderate
30.84397,74.52982,2025-11-01,70,13.87,N,VIIRS,D,0.3165358541020045,Moderate
30.85879,74.9774,2025-11-01,70,4.02,N,VIIRS,D,0.4380790829777685,Moderate
30.86481,75.3805,2025-11-01,70,6.56,N,VIIRS,D,0.4975460761195172,High
30.86521,75.52631,2025-11-01,70,2.5,N,VIIRS,D,0.30507369989329935,Moderate
30.91684,74.2184,2025-11-01,70,12.8,N,VIIRS,D,0.1027773258317683,Low
30.92351,74.89372,2025-11-01,70,3.56,N,VIIRS,D,0.37820681630252356,Moderate
30.92825,73.92124,2025-11-01,70,3.73,N,VIIRS,D,0.296147716088685,Moderate
30.92861,76.2991,2025-11-01,70,4.44,N,VIIRS,D,0.11355539796421424,Low
30.93229,73.92015,2025-11-01,70,3.73,N,VIIRS,D,0.20753053621583872,Low
30.93928,75.20139,2025-11-01,70,3.58,N,VIIRS,D,0.4207141402544691,Moderate
30.94769,73.56541,2025-11-01,70,2.03,N,VIIRS,D,0.03762073438963664,Unburned / Recovered
30.96497,75.4325,2025-11-01,70,3.15,N,VIIRS,D,0.2089275706139741,Low
30.96862,75.4344,2025-11-01,70,7.82,N,VIIRS,D,0.22131178178754005,Low
30.98051,75.41479,2025-11-01,70,2.42,N,VIIRS,D,0.20654822678096602,Low
30.99042,75.879,2025-11-01,70,7.31,N,VIIRS,D,0.21723720028856283,Low
31.01486,76.19395,2025-11-01,70,3.84,N,VIIRS,D,0.1220159257022594,Low
31.04579,74.64972,2025-11-01,70,8.95,N,VIIRS,D,0.22717820365769456,Low
31.07465,75.00456,2025-11-01,70,4.74,N,VIIRS,D,0.23152118966968258,Low
31.10323,74.56796,2025-11-01,70,3.73,N,VIIRS,D,0.23735882340976175,Low
31.11339,73.67104,2025-11-01,70,5.77,N,VIIRS,D,0.39241616139976226,Moderate
31.11834,73.67421,2025-11-01,70,8.6,N,VIIRS,D,0.25770442131645244,Low
31.12656,74.56586,2025-11-01,70,11.67,N,VIIRS,D,0.24908995385370705,Low
31.1277,74.56756,2025-11-01,70,12.02,N,VIIRS,D,0.26281732587907897,Low
31.15346,73.47906,2025-11-01,70,2.06,N,VIIRS,D,0.29365449831123486,Moderate
31.15637,74.75592,2025-11-01,70,3.66,N,VIIRS,D,0.18201872773635625,Low
31.15641,74.75806,2025-11-01,70,7.68,N,VIIRS,D,0.19864795443797792,Low
31.16195,74.93286,2025-11-01,70,9.91,N,VIIRS,D,0.15534069162302683,Low
31.16704,74.54295,2025-11-01,70,7.05,N,VIIRS,D,0.28942477608312456,Moderate
31.16814,75.10963,2025-11-01,70,2.45,N,VIIRS,D,0.1414879837224003,Low
31.17661,74.71493,2025-11-01,70,3.81,N,VIIRS,D,0.20913917362324977,Low
31.19324,74.75814,2025-11-01,70,1.69,N,VIIRS,D,0.3335201935775598,Moderate
31.19876,73.57223,2025-11-01,70,2.02,N,VIIRS,D,0.26875599644687564,Low
31.2245,75.13474,2025-11-01,70,4.67,N,VIIRS,D,0.18522251662685116,Low
31.22553,75.14014,2025-11-01,70,4.67,N,VIIRS,D,0.16165899220570606,Low
31.22763,75.13725,2025-11-01,70,9.85,N,VIIRS,D,0.1642728992512057,Low
31.24172,73.52827,2025-11-01,70,5.25,N,VIIRS,D,0.2897028211304221,Moderate
31.24875,75.90885,2025-11-01,70,3.44,N,VIIRS,D,0.26491246640667704,Low
31.25354,73.69291,2025-11-01,70,7.4,N,VIIRS,D,0.5307975581428013,High
