latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
31.95585,75.47682,2025-11-01,70,3.64,N,VIIRS,D,0.12819718717614756,Low
31.95675,73.83755,2025-11-01,70,11.91,N,VIIRS,D,0.39194808888097576,Moderate
31.95695,73.83753,2025-11-01,70,10.47,N,VIIRS,D,0.39551407983012205,Moderate
31.96307,74.63409,2025-11-01,70,5.0,N,VIIRS,D,0.26370409994985183,Low
31.96416,74.63968,2025-11-01,70,5.0,N,VIIRS,D,0.15944285555113294,Low
31.96701,73.34614,2025-11-01,70,6.39,N,VIIRS,D,0.40163716636157526,Moderate
31.9692,73.34631,2025-11-01,70,4.71,N,VIIRS,D,0.42041163225757433,Moderate
31.97287,73.89752,2025-11-01,70,2.05,N,VIIRS,D,0.5048783706282747,High
31.97344,73.89737,2025-11-01,70,2.38,N,VIIRS,D,0.5006691841923321,High
31.97438,73.46683,2025-11-01,70,2.07,N,VIIRS,D,0.3551609643149208,Moderate
31.98016,73.95522,2025-11-01,70,3.42,N,VIIRS,D,0.22609097173027004,Low
31.98023,73.9509,2025-11-01,70,5.16,N,VIIRS,D,0.25760123065917717,Low
31.98106,73.95492,2025-11-01,70,5.16,N,VIIRS,D,0.23462603259482462,Low
31.9828,73.32874,2025-11-01,70,5.69,N,VIIRS,D,0.44385473211324966,High
31.98331,73.95009,2025-11-01,70,3.42,N,VIIRS,D,0.18131239268093088,Low
31.9837,73.33305,2025-11-01,70,7.85,N,VIIRS,D,0.4928110464610622,High
31.98411,73.95412,2025-11-01,70,3.42,N,VIIRS,D,0.15772867177946395,Low
31.98527,73.56239,2025-11-01,70,2.65,N,VIIRS,D,0.4891734444338343,High
31.98844,73.55703,2025-11-01,70,2.65,N,VIIRS,D,0.4465911690783549,High
31.99247,73.5559,2025-11-01,70,5.98,N,VIIRS,D,0.3146512109615773,Moderate
31.28773,73.24055,2025-11-01,70,1.07,N,VIIRS,N,0.12301091803510696,Low
31.39556,75.25446,2025-11-01,70,0.43,N,VIIRS,N,0.06811903414486986,Unburned / Recovered
28.20405,77.69527,2025-11-01,70,0.62,N,VIIRS,N,0.1845306007138383,Low
28.32995,77.17107,2025-11-01,70,0.41,N,VIIRS,N,-0.007952565109640758,Unburned / Recovered
28.34684,77.25837,2025-11-01,70,1.18,N,VIIRS,N,0.009541509918632708,Unburned / Recovered
28.34864,77.25577,2025-11-01,70,0.6,N,VIIRS,N,-0.007290454086428374,Unburned / Recovered
29.12413,75.77883,2025-11-01,70,1.24,N,VIIRS,N,0.0014880811988357385,Unburned / Recovered
29.50534,75.49944,2025-11-01,70,1.09,N,VIIRS,N,0.11314607921596931,Low
29.52729,74.67574,2025-11-01,70,0.75,N,VIIRS,N,0.19071679817588,Low
29.95463,74.85959,2025-11-01,70,0.37,N,VIIRS,N,0.18136845980262012,Low
29.14042,73.46174,2025-11-02,70,3.55,N,VIIRS,D,0.22543340827593955,Low
29.14602,73.45993,2025-11-02,70,3.55,N,VIIRS,D,0.26086933899675285,Low
29.20292,76.08766,2025-11-02,70,4.39,N,VIIRS,D,0.5462430712446767,High
29.20825,73.19254,2025-11-02,70,1.77,N,VIIRS,D,0.2625614897932917,Low
29.4161,73.97428,2025-11-02,70,4.82,N,VIIRS,D,0.33376671979200634,Moderate
29.41796,73.97608,2025-11-02,70,4.53,N,VIIRS,D,0.23453055013714183,Low
29.41918,74.49034,2025-11-02,70,3.01,N,VIIRS,D,0.29755362741462393,Moderate
29.42868,75.39023,2025-11-02,70,2.11,N,VIIRS,D,0.22309184677718297,Low
29.46134,75.43812,2025-11-02,70,2.19,N,VIIRS,D,0.24446084609631624,Low
29.48236,74.10169,2025-11-02,70,4.02,N,VIIRS,D,0.40359059782307605,Moderate
29.48491,74.46977,2025-11-02,70,3.91,N,VIIRS,D,0.20763559916718716,Low
29.49431,74.43805,2025-11-02,70,2.11,N,VIIRS,D,0.3260712756967159,Moderate
29.4992,76.302,2025-11-02,70,5.89,N,VIIRS,D,0.019752195424879188,Unburned / Recovered
29.50117,76.30215,2025-11-02,70,4.27,N,VIIRS,D,0.026446805417750418,Unburned / Recovered
29.50577,74.15028,2025-11-02,70,3.95,N,VIIRS,D,0.3642602238733437,Moderate
29.51466,76.31729,2025-11-02,70,5.11,N,VIIRS,D,0.008660158809287664,Unburned / Recovered
29.52636,74.44592,2025-11-02,70,3.85,N,VIIRS,D,0.17525449916990019,Low
29.52959,74.44352,2025-11-02,70,2.74,N,VIIRS,D,0.17172053675847687,Low
29.54493,74.50839,2025-11-02,70,2.06,N,VIIRS,D,0.20986931941436276,Low
29.56602,74.44594,2025-11-02,70,3.8,N,VIIRS,D,0.26197007699641023,Low
