latitude,longitude,fire_date,confidence,frp,satellite,instrument,daynight,dnbr,severity
28.71576,77.1044,2025-11-07,70,1.97,N,VIIRS,N,-0.009475781656501106,Unburned / Recovered
28.71841,77.10504,2025-11-07,70,4.24,N,VIIRS,N,-0.005291622966641601,Unburned / Recovered
28.72111,77.10498,2025-11-07,70,1.97,N,VIIRS,N,-0.00579700629061729,Unburned / Recovered
28.74161,76.92611,2025-11-07,70,0.49,N,VIIRS,N,0.09181241305102535,Unburned / Recovered
28.7431,76.92648,2025-11-07,70,0.51,N,VIIRS,N,0.09842100376677766,Unburned / Recovered
29.12386,75.77811,2025-11-07,70,0.95,N,VIIRS,N,0.006289581743553867,Unburned / Recovered
29.55321,77.04729,2025-11-07,70,2.67,N,VIIRS,N,-0.10897666994056168,Unburned / Recovered
29.55353,77.04338,2025-11-07,70,2.67,N,VIIRS,N,-0.024048689412614236,Unburned / Recovered
29.92478,75.82503,2025-11-07,70,0.61,N,VIIRS,N,0.2887754024382845,Moderate
29.93062,75.82558,2025-11-07,70,0.61,N,VIIRS,N,0.29615412121832835,Moderate
31.42225,74.32065,2025-11-07,70,0.67,N,VIIRS,N,-0.000789887422482666,Unburned / Recovered
31.42278,74.31933,2025-11-07,70,0.75,N,VIIRS,N,0.00484763803990539,Unburned / Recovered
31.61432,74.85025,2025-11-07,70,1.25,N,VIIRS,N,0.04316252502883432,Unburned / Recovered
31.61495,74.37072,2025-11-07,70,0.97,N,VIIRS,N,0.029521670340082653,Unburned / Recovered
31.61516,74.37574,2025-11-07,70,0.64,N,VIIRS,N,-0.005440202740921728,Unburned / Recovered
31.26084,76.92703,2025-11-07,70,0.99,N,VIIRS,N,0.046576635164006945,Unburned / Recovered
28.73929,76.93243,2025-11-07,70,0.91,N,VIIRS,N,0.0618697921000455,Unburned / Recovered
29.45917,76.89259,2025-11-07,70,1.47,N,VIIRS,N,-0.0002690560175862732,Unburned / Recovered
29.46225,76.89091,2025-11-07,70,1.83,N,VIIRS,N,0.047407078969447396,Unburned / Recovered
29.55082,77.04842,2025-11-07,70,2.23,N,VIIRS,N,-0.10259892104167578,Unburned / Recovered
29.55384,77.04784,2025-11-07,70,3.27,N,VIIRS,N,-0.11089265995013034,Unburned / Recovered
30.53062,74.69865,2025-11-07,70,0.61,N,VIIRS,N,0.18194420233989178,Low
28.83803,77.47561,2025-11-08,70,2.35,N,VIIRS,D,0.03239121565981056,Unburned / Recovered
28.98218,76.93677,2025-11-08,70,3.1,N,VIIRS,D,0.1447356817058267,Low
29.14011,76.49551,2025-11-08,70,4.47,N,VIIRS,D,0.44831581086561306,High
29.22338,73.52403,2025-11-08,70,9.48,N,VIIRS,D,0.42657000137727735,Moderate
29.29123,73.66624,2025-11-08,70,2.33,N,VIIRS,D,0.061579150595115185,Unburned / Recovered
29.29516,73.66601,2025-11-08,70,4.29,N,VIIRS,D,0.07862549447294832,Unburned / Recovered
29.43944,76.29842,2025-11-08,70,4.36,N,VIIRS,D,0.16834583987985266,Low
29.44073,76.35233,2025-11-08,70,3.1,N,VIIRS,D,0.3109213367586872,Moderate
29.44353,75.93005,2025-11-08,70,3.61,N,VIIRS,D,0.17724740497257657,Low
29.44987,76.41302,2025-11-08,70,5.84,N,VIIRS,D,0.37616143149623477,Moderate
29.45217,74.05408,2025-11-08,70,4.57,N,VIIRS,D,0.18222407197208015,Low
29.48273,77.80381,2025-11-08,70,2.72,N,VIIRS,D,0.023517128806977577,Unburned / Recovered
29.50577,74.14887,2025-11-08,70,4.32,N,VIIRS,D,0.35762499150691285,Moderate
29.527,74.22702,2025-11-08,70,5.53,N,VIIRS,D,0.31451274890393,Moderate
29.53327,74.22484,2025-11-08,70,6.57,N,VIIRS,D,0.3525524132754183,Moderate
29.56564,74.42018,2025-11-08,70,4.52,N,VIIRS,D,0.2680766103407531,Low
29.64935,77.05728,2025-11-08,70,2.63,N,VIIRS,D,-0.004137511984622074,Unburned / Recovered
29.65106,77.05885,2025-11-08,70,4.31,N,VIIRS,D,0.0823614776022704,Unburned / Recovered
29.74773,76.04446,2025-11-08,70,2.03,N,VIIRS,D,0.5542936621242551,High
29.8208,75.9502,2025-11-08,70,3.73,N,VIIRS,D,0.4172120539303595,Moderate
29.8236,75.95328,2025-11-08,70,5.46,N,VIIRS,D,0.4089401922757128,Moderate
29.82505,73.51175,2025-11-08,70,2.17,N,VIIRS,D,-0.07586492400960364,Unburned / Recovered
29.82898,73.51312,2025-11-08,70,3.64,N,VIIRS,D,0.029700661932036493,Unburned / Recovered
29.83103,75.94174,2025-11-08,70,4.78,N,VIIRS,D,0.37759903644888826,Moderate
29.92221,75.50017,2025-11-08,70,5.74,N,VIIRS,D,0.42247733407593563,Moderate
29.92302,75.49611,2025-11-08,70,5.93,N,VIIRS,D,0.4573290931958895,High
29.97939,75.69949,2025-11-08,70,2.48,N,VIIRS,D,0.44870221540892874,High
30.0112,75.49344,2025-11-08,100,8.5,N,VIIRS,D,0.3682861624030385,Moderate
